;;;;;;;;;;;;;;;;;x
end_of_natural_dyes_title;An End to Natural Dyes?;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;
end_of_natural_dyes_desc;The discovery of man-made synthetic dyes in the mid-19th century triggered a long decline in the large-scale market for natural dyes. Synthetic dyes, which can be produced in large quantities, quickly superseded natural dyes for the commercial textile production enabled by the industrial revolution, and unlike natural dyes, are suitable for the synthetic fibres that followed. In a few of our provinces, the production of natural dyes is in a steady decline for a few years and now producers can barely sell their product. Faced with bankruptcy, most dye producers are looking for new goods to sell. We can help them look for new markets.;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;
greater_nepal_title;Claim Greater Nepal;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
greater_nepal_desc;The time has come to revoke the Sugauli Treaty and take back that which was taken from us. Greater Nepal must be restored!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
greater_serbia_title;Claim Greater Serbia;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
greater_serbia_desc;Many Serbs live throughout the Balkans. It is our duty to unite all of them under the Serbian flag!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reclaim_croatia_title;Reclaim Croatia;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reclaim_croatia_desc;The Croatians renounced their ties to Hungary during the revolution, but now the time has come to reclaim our ancient kingdom's western shores.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
greater_ukraine_title;Claim Greater Ukraine;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
greater_ukraine_desc;All Ukrainians must rightfully fall under the Ukrainian flag!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
greater_macedonia_title;Claim Greater Macedonia;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
greater_macedonia_desc;All Macedonians must rightfully fall under the Macedonian flag!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
unite_with_ukraine_title;Unite with Ukraine;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
unite_with_ukraine_desc;For the common good of our people, we must set aside our sovereignty and join the greater Ukrainian nation.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
claim_santa_catarina_title;Claim Santa Catarina;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
claim_santa_catarina_desc;Our fellow rebels in the neighboring province of Santa Catarina must be liberated. The Juliana Republic must be freed from Brazilian rule!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
claim_greater_albania_title;Claim Greater Albania;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
claim_greater_albania_desc;The lands of ethnic Albanians must be reunited with the motherland, no matter where they might live.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
claim_greater_mongolia_title;Claim Greater Mongolia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
claim_greater_mongolia_desc;The lands of ethnic Mongolians must be reunited with the motherland, no matter where they might live.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
claim_tatar_lands_title;Claim Tatar Lands;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
claim_tatar_lands_desc;Now that the Tatars are strong once again, we must reclaim the historical lands of Tartary!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
enact_muhammad_alis_reforms_title;Muhammad Ali's Reforms;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
enact_muhammad_alis_reforms_desc;Muhammad Ali, an Albanian born in Macedonia during Ottoman rule there, served in the Kavala Volunteer Contingent of the Ottoman Army in Egypt during the first years of the 19th century. Following the withdrawal of Napoleon's armies from Egypt Muhammad, through a long series of political maneuvering, came to be elected Wali (governor) of Ottoman Egypt, a position he would eventually use to secure Egypt as his own personal domain as Mamluk power waned. During his reign he instituted a series of more or less popular, and more or less successful, reforms, all aiming to transform Egypt into a modern, European-style, state. Resistance to these reforms will slow down technological progress for a time, but the benefit to Egypt itself will be immeasurable.;;;;;;;;;;;;;x,,,,,,,,,,,
muhammad_alis_reforms;Muhammad Ali's Reforms;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
desc_muhammad_alis_reforms;We have instituted the reforms of Muhammad Ali and while these rapid advancements will slow down our technological progress in the short term, the benefits to our military and our overall efficiency will be invaluable.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
build_addis_ababa_title;Build Addis Ababa;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
build_addis_ababa_desc;The "New Flower" was founded in 1886 by Emperor Menelik II, Addis Ababa would become the capital of Ethiopia and the site of the Imperial Palace.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
eth_mission_to_cairo_title;Mission to Cairo;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
eth_mission_to_cairo_desc;The strained relations between Ethiopia and Egypt must come to an end. We each have our respective lands, and truly there is no reason for us to fight. At worst, continued conflict will leave both our nations weak to exploitation by foreign powers.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
become_hausaland_title;Become Hausaland;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
become_hausaland_desc;The hausa have come to increasingly dominate the Caliphate and its court, and it is time Sokoto reflected that fact.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
become_toucouleur_title;Found the Tukulor Empire;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
become_toucouleur_desc;The Jihad must continue! With the cities of the central deserts under our control, now is the time to found a united empire that will resist the coming onslaught of the colonial powers!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
unite_somalia_title;Unite Somaliland;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
unite_somalia_desc;We must unite all Somalis under a single, unified flag!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
unite_ethiopia_ETH_title;Unite Ethiopia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
unite_ethiopia_ETH_desc;The civil war is over. Ethiopia must be one nation!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
unite_ethiopia_SHW_title;Unite Shewa;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
unite_ethiopia_SHW_desc;The civil war is over. Shewa must be one nation!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
tonghak_reforms_title;Donghak (Gabo) Reforms;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
tonghak_reforms_desc; The peasant class of Korea has suffered as of late under the corrupt officials of the current system. Currently the floods and famines that have taken its toll on the lands has hit them quite hard, with increased taxes current aristocrats and officials have put in place has brought the peasant classes to the point of revolution. In response to this, the government has instituted a number of social, economic and military reforms in order to placate the peasantry. The gwageo system was abolished and replaced by a Japanese bureaucratic system. The administration of financial affairs were centralized, the taxation system redressed, a new monetary system allowed the use of Japanese currency, and the measurement system was changed to that of Japan's. Other social reforms were addressed as well: discrimination based on the class system, slavery, underage marriage were all banned and widows were granted the right to remarry. These reforms would legally change the traditional feudal system that had been followed for hundreds of years..;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
move_capital_to_gothenburg_title;Göteborg, a Scandinavian Capital;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
move_capital_to_gothenburg_desc;Göteborg is the center of the Scandinavian nation and would be a perfect Capital for our great nation and further unite our people.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reform_kalmar_title;Reform the Kalmar Union;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reform_kalmar_desc;Once all of Scandinavia was ruled by a single monarch, our people united in purpose. With our nation on the rise in power and prestige, it is time to resurrect the Kalmar Union once more. For now this is just an idea, and one we must convince the other Scandinavian countries to accept. In time, they will come to see the benefit inherent in our common bond.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
SCA_customs_union_title;The Scandinavian Customs Union;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
SCA_customs_union_desc;The first step in uniting the Scandinavian nations is to eliminate the restrictions on trade between us. Open the borders!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
SCA_political_union_title;The Scandinavian Political Union;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
SCA_political_union_desc;The next step towards uniting Scandinavia is reducing the differences in our governments. Why have multiple agencies when there can simply be one, providing all our people with the services they need? We must surrender our individual sovereignty for common gain.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
usurp_kalmar_title;Take Leadership in the Kalmar Union;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
usurp_kalmar_desc;While the Kalmar Union was not reborn in our nation, it seems that a united Scandinavia will never come to pass unless a stronger country stands up and takes over the leadership role.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
kalmar_union;Kalmar Union;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
kalmar_union_desc;We have agreed in principle to a closer bond with the other Scandinavian nations.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
leader_of_kalmar;Leader of the Kalmar Union;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
leader_of_kalmar_desc;We are the leader of the movement to unite the Scandinavian people under a single flag.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
customs_union;Customs Union;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
customs_union_desc;We are a member of a customs union, designed to reduce the barriers in trade between the member nations.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
join_kalmar_union_title;Join the Kalmar Union;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
join_kalmar_union_desc;The time has come for our nation to take part in the growing Scandinavian union.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
end_of_transcaucasia_GEO_title;The End of Transcaucasia;;;;;;;;;;;;;x,,,,,,,,,,,,,
end_of_transcaucasia_GEO_desc;The Transcaucasian union has been sundered. It is time to bring it to an end.;;;;;;;;;;;;;x,,,,,,,,,,,,,
end_of_transcaucasia_AZB_title;The End of Transcaucasia;;;;;;;;;;;;;x,,,,,,,,,,,,,
end_of_transcaucasia_AZB_desc;The Transcaucasian union has been sundered. It is time to bring it to an end.;;;;;;;;;;;;;x,,,,,,,,,,,,,
end_of_transcaucasia_ARM_title;The End of Transcaucasia;;;;;;;;;;;;;x,,,,,,,,,,,,,
end_of_transcaucasia_ARM_desc;The Transcaucasian union has been sundered. It is time to bring it to an end.;;;;;;;;;;;;;x,,,,,,,,,,,,,
become_uzbekistan_khiva_title;Become Uzbekistan;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
become_uzbekistan_khiva_desc;We must unite the Uzbeks into a single state, with sovereignty over all our ancestral land. Under Uzbek leadership, all of Turkestan will one day be united!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
become_uzbekistan_bukkhara_title;Become Uzbekistan;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
become_uzbekistan_bukkhara_desc;We must unite the Uzbeks into a single state, with sovereignty over all our ancestral land. Under Uzbek leadership, all of Turkestan will one day be united!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
become_kyrgyzstan_title;Become Kyrgyzstan;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
become_kyrgyzstan_desc;We must unite the Kyrgyz into a single and modern state, with sovereignty over all our ancestral land. Under Kyrgyz leadership, all of Turkestan will one day be united!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
unite_turkestan_title;Unite Turkestan;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
unite_turkestan_desc;Under our nation's leadership, the Turkmen, Kyrgyz, Tajiks and Uzbeks can at last be united into a single Turkestan. Should this dream ever come to pass, the world shall tremble before our might!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
organize_indonesia_title;Organize Indonesia;;;;;;;;;;;;;x,,,,,,,,,,,,,
organize_indonesia_desc;Our colonies in the East Indies are becoming a true part of the country. We must create the proper structures, so that they stand on par with our other national states.;;;;;;;;;;;;;x,,,,,,,,,,,,
reorganize_indonesia_title;Claim Indonesia;;;;;;;;;;;;;x,,,,,,,,,,,,,
reorganize_indonesia_desc;Now that we have taken possession of this East Indies colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,
organize_nigeria_title;Organize Nigeria;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_nigeria_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
reorganize_nigeria_title;Claim Nigeria;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_nigeria_desc;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_togo_title;Organize Togo;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_togo_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
reorganize_togo_title;Claim Togo;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_togo_desc;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_ivory_coast_title;Organize Ivory Coast;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_ivory_coast_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
reorganize_ivory_coast_title;Claim Ivory Coast;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_ivory_coast_desc;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_sierra_leone_title;Organize Sierra Leone;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_sierra_leone_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
reorganize_sierra_leone_title;Claim Sierra Leone;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_sierra_leone_desc;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_guinea_title;Organize Guinea;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_guinea_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
reorganize_guinea_title;Claim Guinea;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_guinea_desc;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_senegal_title;Organize Senegal;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_senegal_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
reorganize_senegal_title;Claim Senegal;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_senegal_desc;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_niger_title;Organize Niger;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_niger_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
reorganize_niger_title;Claim Niger;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_niger_desc;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_chad_title;Organize Chad;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_chad_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
reorganize_chad_title;Claim Chad;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_chad_desc;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_cameroon_title;Organize Cameroon;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_cameroon_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
reorganize_cameroon_title;Claim Cameroon;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_cameroon_desc;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_gabon_title;Organize Gabon;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_gabon_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
reorganize_gabon_title;Claim Gabon;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_gabon_desc;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_congo_title;Organize Congo;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_congo_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
reorganize_congo_title;Claim Congo;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_congo_desc;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_zaire_title;Organize Free Congo State;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_zaire_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
reorganize_zaire_title;Claim Free Congo State;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_zaire_desc;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_zambia_title;Organize Zambia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_zambia_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
reorganize_zambia_title;Claim Zambia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_zambia_desc;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_kenya_title;Organize Kenya;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_kenya_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
reorganize_kenya_title;Claim Kenya;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_kenya_desc;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_tanzania_title;Organize Tanganyika;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_tanzania_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule-- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
reorganize_tanzania_title;Claim Tanzania;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_tanzania_desc;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_mali_title;Organize Mali;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_mali_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
reorganize_mali_title;Claim Mali;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_mali_desc;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_libya_title;Organize Libya;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_libya_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
organize_CAR_title;Organize Ubangi-Chari;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_CAR_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
reorganize_CAR_title;Claim Ubangi-Chari;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_CAR_desc;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_malawi_title;Organize Nyasaland;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_malawi_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
reorganize_malawi_title;Claim Nyasaland;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_malawi_desc;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
organize_gambia_title;Organize the Gambia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
organize_gambia_desc;We should organize the African colonies to better reflect both a local structure, as well as set up the possibility for autonomous rule -- dominated by our benevolent colonial administrators, of course.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
reorganize_gambia_title;Claim the Gambia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_gambia_desc;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
reorganize_angola_title;Claim Angola;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_angola_desc;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
reorganize_mozambique_title;Claim Mozambique;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
reorganize_mozambique_desc;Now that we have taken possession of this African colony, we should reorganize its structure to make it truly part of our greater colonial administration.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
become_poland_title;Jeszcze Polska nie Zginela;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
become_poland_desc;Poland must be reborn! With Warsaw back in our hands, we must take the first step towards uniting all Polish people under a common flag!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
unite_with_poland_title;Unite with Poland;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
unite_with_poland_desc;Now that Poland has been reborn, the time has come for Krakow to rejoin the motherland.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
galicia_annex_krakow_title;Unite with Galicia;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
galicia_annex_krakow_desc;The Great Powers of the world swim around us like hungry sharks, and our city alone is too small to be safe. Now that the Poles of Galicia have been freed, it would be best for us to come under their protection. Together, we shall not rest until we have liberated the rest of our Polish brethren!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
krakow_form_galicia_title;Form Galicia-Lodomeria;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
krakow_form_galicia_desc;Now that we have liberated Galicia from foreign tyranny, let us extend to its people the freedoms we ourselves hold dear. Long live free Galicia!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
become_poland_lithuania_title;The Commonwealth Reborn;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
become_poland_lithuania_desc;Our ancient empire has been reborn. Let Poland-Lithuania exist once again, and let our ancient enemies tremble!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
stop_poland_lithuania_title;End the Commonwealth;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
stop_poland_lithuania_desc;The Poland-Lithuanian union is at an end. We must put aside our dreams of greatness and return to our roots as Poland itself.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
unite_with_croatia_title;Unite with Croatia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
unite_with_croatia_desc;Now that Croatia has been formed, the time has come for us to join the motherland.;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
invite_slovenia_to_YUG_title;Invite Slovenia Into Yugoslavia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
invite_slovenia_to_YUG_desc;Our Slovenian neighbors would surely be willing to join the Slavic union. Perhaps we should extend a hand to them?;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
invite_bosnia_to_YUG_title;Invite Bosnia Into Yugoslavia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
invite_bosnia_to_YUG_desc;Our Bosnian neighbors would surely be willing to join the Slavic union. Perhaps we should extend a hand to them?;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
invite_croatia_to_YUG_title;Invite Croatia Into Yugoslavia;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
