Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
coudersport;Forest;;;;Bosque;;;;;;;;;
erie;Forest;;;;Bosque;;;;;;;;;
watertown;Forest;;;;Bosque;;;;;;;;;
caribou;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
lewiston;Forest;;;;Bosque;;;;;;;;;
edmundston;Forest;;;;Bosque;;;;;;;;;
lynchburg;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
roanoke;Forest;;;;Bosque;;;;;;;;;
abingdon;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
knoxville;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
asheville;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
chattanooga;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
greenville;Forest;;;;Bosque;;;;;;;;;
charlotte;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
prince_rupert;Alpine Tundra;;;;Tundra Alpina;;;;;;;;;
edmonton;Grassland;;;;Praderas;;;;;;;;;
prince_edward_island;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
norway_house;Taiga;;;;Taiga;;;;;;;;;
kingston;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
fort_steele;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
north_platte;Steppe;;;;Estepa;;;;;;;;;
palmyra_islands;Atoll;;;;Atolón;;;;;;;;;
riverton;Grassland Hills;;;;Praderas Escarpadas;;;;;;;;;
la_roche;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
pittsfield;Forest;;;;Bosque;;;;;;;;;
camden;Forest;;;;Bosque;;;;;;;;;
mahe;Grassland;;;;Praderas;;;;;;;;;
victoria_texas;Grassland;;;;Praderas;;;;;;;;;
marquette;Forest;;;;Bosque;;;;;;;;;
biloxi;Forest;;;;Bosque;;;;;;;;;
hagerstown;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
bardonecchia;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
sandusky;Forest;;;;Bosque;;;;;;;;;
dayton;Forest;;;;Bosque;;;;;;;;;
marietta;Forest;;;;Bosque;;;;;;;;;
tallahassee;Grassland;;;;Praderas;;;;;;;;;
valdosta;Grassland;;;;Praderas;;;;;;;;;
augusta;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
socotra;Coastal Desert;;;;Desierto;;;;;;;;;
annapolis;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
gabu;Steppe;;;;Estepa;;;;;;;;;
sikasso;Steppe;;;;Estepa;;;;;;;;;
wagadugu;Steppe;;;;Estepa;;;;;;;;;
bougouni;Grassland;;;;Praderas;;;;;;;;;
kong;Grassland;;;;Praderas;;;;;;;;;
bondouku;Jungle;;;;Selva;;;;;;;;;
sokode;Steppe;;;;Estepa;;;;;;;;;
calabar;Jungle;;;;Selva;;;;;;;;;
pikeville;Forest;;;;Bosque;;;;;;;;;
huntsville;Grassland;;;;Praderas;;;;;;;;;
vicksburg;Farmlands;;;;Tierras de Cultivo;;;;;;;;;
redwoods;Montane Forest;;;;Montañas Boscosas;;;;;;;;;
shreveport;Forest;;;;Bosque;;;;;;;;;
humboldt;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
tucson;Semidesert;;;;Semidesierto;;;;;;;;;
phoenix;Semidesert;;;;Semidesierto;;;;;;;;;
navajo;Semidesert;;;;Semidesierto;;;;;;;;;
albuquerque;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
burlington;Forest Hills;;;;Colinas Boscosas;;;;;;;;;
ostersund;Forest;;;;Bosque;;;;;;;;;
kiruna;Taiga;;;;Taiga;;;;;;;;;
karlstad;Forest;;;;Bosque;;;;;;;;;
boras;Forest;;;;Bosque;;;;;;;;;
lulea;Taiga;;;;Taiga;;;;;;;;;
tignes;Montane Grassland;;;;Praderas Montañosas;;;;;;;;;
walvis_bay;Coastal Desert;;;;Desierto;;;;;;;;;
