luxury_focus;Luxury Focus (*);;;;;;;;;;;;x,,
necessity_focus;Necessity Focus (*);;;;;;;;;;;;x,,
high_tech_focus;High Tech Focus (*);;;;;;;;;;;;x,,
tropical_lumber_mills;Tropical Lumber Mills (+);;;;;;;;;;;;x,,
rubber_boot_factories;Rubber Boot Factories (+);;;;;;;;;;;;x,,
fashion_houses;Fashion Houses (+);;;;;;;;;;;;x,,
modernist_furnishing;Modernist Furnishing (+);;;;;;;;;;;;x,,
fertilizer_plants;Fertilizer Plants (+);;;;;;;;;;;;x,,
steamer_shipyards;Steamer Shipyards (+);;;;;;;;;;;;x,,
triode;Triode (+);;;;;;;;;;;;x,,
tetrode;Tetrode (+);;;;;;;;;;;;x,,
crystal_radio;Crystal Radio (+);;;;;;;;;;;;x,,
valve_radio_sets;Valve Radio Sets (+);;;;;;;;;;;;x,,
carbon_transmitter;Carbon Transmitter (+);;;;;;;;;;;;x,,
candlestick_telephone;Candlestick Telephone (+);;;;;;;;;;;;x,,
the_periodic_table;The Periodic Table (+);;;;;;;;;;;;x,,
lenin;Lenin (*);;;;;;;;;;;;x,,
trotsky;Trotsky (*);;;;;;;;;;;;x,,
mussolini;Mussolini (*);;;;;;;;;;;;x,,
louis_pasteur;Louis Pasteur (*);;;;;;;;;;;;x,,
robert_koch;Robert Koch (*);;;;;;;;;;;;x,,
cholera_vaccine;Cholera Vaccine (+);;;;;;;;;;;;x,,
antitoxins;Antitoxins (+);;;;;;;;;;;;x,,
vitamins;Vitamins (+);;;;;;;;;;;;x,,
sanitation;Sanitation (+);;;;;;;;;;;;x,,
tractors;Tractors (#);;;;;;;;;;;;x,,
nitroglycerin;Nitroglycerin (#);;;;;;;;;;;;x,,
distribution_channels;Distribution Channels (#);;;;;;;;;;;;x,,
machine_tools;Machine Tools (#);;;;;;;;;;;;x,,
artificial_fertilizers;Artificial Fertilizers (#);;;;;;;;;;;;x,,
carbon_soil_enrichment;Carbon Soil Enrichment (#);;;;;;;;;;;;x,,
synthetic_rubber;Synthetic Rubber (+);;;;;;;;;;;;x,,
Power_transformer;Power Transformer (#);;;;;;;;;;;;x,,
EVTNAME555090;Colonial Maintenance;;;;;;;;;;;;x,,
EVTDESC555090;It is time to tidy up the colonies.;;;;;;;;;;;;x,,
EVTOPTA555090;With pleasure;;;;;;;;;;;;x,,
colonial_maintenance;Colonial Maintenance;;;;;;;;;;;;x,,
colonial_maintenance_desc;The annual colonial maintenance has occurred.;;;;;;;;;;;;x,,
colonial_province;Colonial Province;;;;;;;;;;;;x,,
colonial_province_desc;This province has reduced consciousness.;;;;;;;;;;;;x,,
the_concert_of_europe;The Early Years;;;;;;;;;;;;x,,
aerial_support;Aerial Support (+);;;;;;;;;;;;x,,
aerial_support_desc;The use of aircraft in the close air support of ground forces dates back to World War I, the first significant use of aerial units in warfare. Air warfare, and indeed aviation itself, was still in its infancy - and the direct effect of rifle calibre machine guns and light bombs of World War I aircraft was very limited compared with the power of (for instance) a World War II fighter bomber, but close support aircraft still had a powerful psychological impact.;;;;;;;;;;;;x,,
crop_rotation_invention;Crop Rotation (#);;;;;;;;;;;;x,,
crop_rotation_invention_desc;Crop rotation gives various nutrients to the soil. A traditional element of crop rotation is the replenishment of nitrogen through the use of green manure in sequence with cereals and other crops. Crop rotation also mitigates the build-up of pathogens and pests that often occurs when one species is continuously cropped, and can also improve soil structure and fertility by alternating deep-rooted and shallow-rooted plants.;;;;;;;;;;;;x,,
shaft_mining_invention;Shaft Mining (#);;;;;;;;;;;;x,,
shaft_mining_invention_desc;Shaft sinking refers to the general activity, however shallow shafts, typically sunk for civil engineering projects differ greatly in execution method from deep shafts, typically sunk for mining projects. When the top of the excavation is the ground surface, it is referred to as a shaft, when the top of the excavation is underground, it is called a winze or a sub-shaft.;;;;;;;;;;;;x,,
pit_mining_invention;Pit Mining (#);;;;;;;;;;;;x,,
pit_mining_invention_desc;Open-pit mining is a surface mining technique of extracting rock or minerals from the earth by their removal from an open pit or borrow. This form of mining differs from extractive methods that require tunneling into the earth such as long wall mining. Open-pit mines are used when deposits of commercially useful minerals or rock are found near the surface, that is, where the overburden (surface material covering the valuable deposit) is relatively thin or the material of interest is structurally unsuitable for tunneling (as would be the case for sand, cinder, and gravel).;;;;;;;;;;;;x,,
strip_mining_invention;Strip Mining (#);;;;;;;;;;;;x,,
strip_mining_invention_desc;Strip mining is the practice of mining a seam of mineral, by first removing a long strip of overlying soil and rock (the overburden). It is most commonly used to mine coal and lignite (brown coal). Strip mining is only practical when the ore body to be excavated is relatively near the surface. This type of mining uses some of the largest machines on earth, including bucket-wheel excavators which can move as much as 12,000 cubic meters of earth per hour.;;;;;;;;;;;;x,,
social_dissent;Social Dissent;;;;;;;;;;;;x,,
social_tensions;Social Tensions;;;;;;;;;;;;x,,
social_disorder;Social Disorder;;;;;;;;;;;;x,,
social_chaos;Social Chaos;;;;;;;;;;;;x,,
populationsize_50k;Small Population;;;;;;;;;;;;x
populationsize_50k_desc;Our population size is incredibly small and unnoteworthy.;;;;;;;;;;;;x
populationsize_250k;Population 250k;;;;;;;;;;;;x
populationsize_250k_desc;Our population has reached two hundred fifty thousand people.;;;;;;;;;;;;x
populationsize_500k;Population 500k;;;;;;;;;;;;x
populationsize_500k_desc;Our population has reached five hundred thousand people.;;;;;;;;;;;;x
populationsize_2_5M;Population 2.5 Million;;;;;;;;;;;;x
populationsize_2_5M_desc;Our population has reached two and a half million people.;;;;;;;;;;;;x
populationsize_5M;Population 5 Million;;;;;;;;;;;;x
populationsize_5M_desc;Our population has reached five million people.;;;;;;;;;;;;x
populationsize_25M;Population 25 Million;;;;;;;;;;;;x
populationsize_25M_desc;Our population has reached twenty-five million people.;;;;;;;;;;;;x
populationsize_50M;Population 50 Million;;;;;;;;;;;;x
populationsize_50M_desc;Our population has reached fifty million people.;;;;;;;;;;;;x
populationsize_200M;Population 200 Million;;;;;;;;;;;;x
populationsize_200M_desc;Our population has reached two hundred million people.;;;;;;;;;;;;x
army_1;Army I (+);;;;;;;;;;;;x,,
army_2;Army II (+);;;;;;;;;;;;x,,
army_3;Army III (+);;;;;;;;;;;;x,,
army_4;Army IV (+);;;;;;;;;;;;x,,
army_5;Army V (+);;;;;;;;;;;;x,,
army_6;Army VI (+);;;;;;;;;;;;x,,
army_7;Army VII (+);;;;;;;;;;;;x,,
navy_1;Navy I (+);;;;;;;;;;;;x,,
navy_2;Navy II (+);;;;;;;;;;;;x,,
navy_3;Navy III (+);;;;;;;;;;;;x,,
navy_4;Navy IV (+);;;;;;;;;;;;x,,
navy_5;Navy V (+);;;;;;;;;;;;x,,
navy_6;Navy VI (+);;;;;;;;;;;;x,,
navy_7;Navy VII (+);;;;;;;;;;;;x,,
commerce_1;Commerce I (+);;;;;;;;;;;;x,,
commerce_2;Commerce II (+);;;;;;;;;;;;x,,
commerce_3;Commerce III (+);;;;;;;;;;;;x,,
commerce_4;Commerce IV (+);;;;;;;;;;;;x,,
commerce_5;Commerce V (+);;;;;;;;;;;;x,,
commerce_6;Commerce VI (+);;;;;;;;;;;;x,,
commerce_7;Commerce VII (+);;;;;;;;;;;;x,,
culture_1;Culture I (+);;;;;;;;;;;;x,,
culture_2;Culture II (+);;;;;;;;;;;;x,,
culture_3;Culture III (+);;;;;;;;;;;;x,,
culture_4;Culture IV (+);;;;;;;;;;;;x,,
culture_5;Culture V (+);;;;;;;;;;;;x,,
culture_6;Culture VI (+);;;;;;;;;;;;x,,
culture_7;Culture VII (+);;;;;;;;;;;;x,,
industry_1;Industry I (+);;;;;;;;;;;;x,,
industry_2;Industry II (+);;;;;;;;;;;;x,,
industry_3;Industry III (+);;;;;;;;;;;;x,,
industry_4;Industry IV (+);;;;;;;;;;;;x,,
industry_5;Industry V (+);;;;;;;;;;;;x,,
industry_6;Industry VI (+);;;;;;;;;;;;x,,
industry_7;Industry VII (+);;;;;;;;;;;;x,,
army_1_desc; ''I am not afraid of an army of lions led by a sheep, I am afraid of an army of sheep led by a lion.'' \n -Alexander the Great;;;;;;;;;;;;x,,
army_2_desc; ''No plan survives contact with the enemy'' \n -Helmuth von Moltke;;;;;;;;;;;;x,,
army_3_desc; ''I have been up to see the Congress and they do not seem to be able to do anything except to eat peanuts and chew tobacco, while my army is starving.'' \n -Robert E. Lee;;;;;;;;;;;;x,,
army_4_desc; ''Not by speeches and votes of the majority, are the great questions of the time decided - that was the error of 1848 and 1849 - but by iron and blood.'' \n -Otto von Bismarck;;;;;;;;;;;;x,,
army_5_desc; ''This is the end and the beginning of an age. This is something far greater than the French Revolution or the Reformation and we live in it.'' \n -H.G. Wells;;;;;;;;;;;;x,,
army_6_desc; ''The lights are going out all over Europe: we shall not see them lit again in our lifetime.'' \n -Edward Grey;;;;;;;;;;;;x,,
army_7_desc; ''This is not peace. It is an armistice for 20 years.'' \n -Ferdinand Foch;;;;;;;;;;;;x,,
navy_1_desc; ''I have not yet begun to fight!'' \n -John Paul Jones;;;;;;;;;;;;x,,
navy_2_desc; ''You would make a ship sail against the winds and currents by lighting a bonfire under her deck? Excuse me, I have no time to listen to such nonsense.'' \n -Napoleon Bonaparte;;;;;;;;;;;;x,,
navy_3_desc; ''Although the two ironclads had fought to a draw, the encounter rang the death-knell of wooden ships as fighting vessels.'' \n -Samuel Greene;;;;;;;;;;;;x,,
navy_4_desc; ''When I lost my rifle, the Army charged me 85 dollars. That is why in the Navy the Captain goes down with the ship.'' \n -Dick Gregory;;;;;;;;;;;;x,,
navy_5_desc; ''There seems to be something wrong with our bloody ships today.'' \n -David Beatty;;;;;;;;;;;;x,,
navy_6_desc; ''The reason we call ships ''she'' is that it costs so much to keep one in paint and powder.'' \n -Chester W. Nimitz;;;;;;;;;;;;x,,
navy_7_desc; ''Japanese naval officers in dress whites are frequent guests at Pearl Harbor's officers' mess and are very polite. They always were. Except, of course, for that little interval there between 1941 and 1945.'' \n -William Manchester;;;;;;;;;;;;x,,
commerce_1_desc; ''Commerce changes the fate and genius of nations.'' \n -Thomas Gray;;;;;;;;;;;;x,,
commerce_2_desc; ''Commerce with all nations, alliance with none, should be our motto.'' \n -Thomas Jefferson;;;;;;;;;;;;x,,
commerce_3_desc; ''Let the ruling classes tremble at a communist revolution. The proletarians have nothing to lose but their chains. They have a world to win. Workingmen of all countries, unite!'' \n - Karl Marx;;;;;;;;;;;;x,,
commerce_4_desc; ''Whoever controls the volume of money in any country is absolute master of all industry and commerce.'' \n -James A. Garfield;;;;;;;;;;;;x,,
commerce_5_desc; ''For all the social changes in China can be traced to their early beginnings in the days when the new tools or vehicles of commerce and locomotion first brought the Chinese people into unavoidable contact with the strange ways and novel goods of the Western peoples.'' \n -Hu Shih;;;;;;;;;;;;x,,
commerce_6_desc; ''The main purpose of the stock market is to make fools of as many men as possible.'' \n -Bernard Baruch;;;;;;;;;;;;x,,
commerce_7_desc; ''What is breaking into a bank compared with founding a bank?'' \n -Bertolt Brecht;;;;;;;;;;;;x,,
culture_1_desc; ''A book is like a garden carried in the pocket'' \n -Chinese Proverb;;;;;;;;;;;;x,,
culture_2_desc; ''Not just in commerce but in the world of ideas too our age is putting on a veritable clearance sale. Everything can be had so dirt cheap that one begins to wonder whether in the end anyone will want to make a bid.'' \n -Soren Kierkegaard;;;;;;;;;;;;x,,
culture_3_desc; ''When the Viennese government compiled a Catalogue of Forbidden Books in 1765, so many Austrians used it as a reading guide that the Hapsburg censors were forced to include the Catalogue itself as a forbidden book.'' \n -Craig Nelson & Thomas Paine: ''Enlightenment, Revolution, and the Birth of Modern Nations'' ;;;;;;;;;;;;x,,
culture_4_desc; ''An American monkey, after getting drunk on brandy, would never touch it again, and thus is much wiser than most men.'' \n -Charles Darwin;;;;;;;;;;;;x,,
culture_5_desc; ''What progress we are making. In the Middle Ages they would have burned me. Now they are content with burning my books.'' \n -Sigmund Freud;;;;;;;;;;;;x,,
culture_6_desc; ''When it comes to mischief, it's not just those who are guilty who are responsible, but also those who do nothing to prevent it'' \n -Erich Kästner;;;;;;;;;;;;x,,
culture_7_desc; ''And yet we knew: \n Even the hatred of squalor \n Distorts one’s features. \n Even anger against injustice \n Makes the voice grow hoarse. \n We Who wished to lay the foundation for gentleness \n Could not ourselves be gentle. \n\n But you, when at last the time comes \n That man can aid his fellow man, \n Should think upon us \n With leniency.''\n -Bertolt Brecht: ''To Those Who Follow in Our Wake'';;;;;;;;;;;;x,,
industry_1_desc; ''The waterwheel accepts water and turns and gives it away, weeping.'' \n -Jalal ad-Din Muhammad Rumi;;;;;;;;;;;;x,,
industry_2_desc; ''A railroad is like a lie: you have to keep building it to make it stand.'' \n - Mark Twain;;;;;;;;;;;;x,,
industry_3_desc; ''The superstitions of our age are, \n the fear of Catholicism \n the fear of Pauperism \n the fear of immigration \n the fear of manufacturing interests \n the fear of radicalism or democracy \n and faith in the steam engine.'' \n -Ralph Waldo Emerson;;;;;;;;;;;;x,,
industry_4_desc; ''If you want to become a chemist, you will have to ruin your health. If you don't ruin your health studying, you won't accomplish anything these days in chemistry.'' \n -Justus von Liebig;;;;;;;;;;;;x,,
industry_5_desc; ''There is one rule for the industrialist and that is: Make the best quality of goods possible at the lowest cost possible, paying the highest wages possible.'' \n -Henry Ford;;;;;;;;;;;;x,,
industry_6_desc; ''Greed has poisoned men's souls, has barricaded the world with hate, has goose-stepped us into misery and bloodshed. We have developed speed, but we have shut ourselves in. Machinery that gives abundance has left us in want. Our knowledge has made us cynical, our cleverness hard and unkind. We think too much and feel too little. More than machinery, we need humanity. More than cleverness, we need kindness and gentleness. Without these qualities, life will be violent and all will be lost.'' -Charlie Chaplin: ''The Great Dictator'';;;;;;;;;;;;x,,
industry_7_desc; ''A man who has never gone to school may steal from a freight car, but if he has a university education, he may steal the whole railroad.'' \n -Theodore Roosevelt;;;;;;;;;;;;x,,
EVTNAME555092;The Dusk of an Era;;;;;;;;;;;;x,,
EVTDESC555092;\n ''On the bed of the Moldau the stones are rolling \n There lie three Emperors buried in Prague.  \n The great does not stay great, nor the small stay small. \n The night has twelve hours, then comes a new day.'' \n -Bertolt Brecht: ''The Song of the Moldau'' \n\n The age of postcolonialism dawns: Colonies will no longer receive reduced MIL and CON via Colonial Maintenance. African and Asian colonies will suffer significantly increased MIL and CON.;;;;;;;;;;;;x,,
EVTOPTA555092;But they said the sun would never set on my empire…;;;;;;;;;;;;x,,
colonial_dawn;Colonial Dawn;;;;;;;;;;;;x,,
colonial_dawn_desc;The oppressed yearn for freedom.;;;;;;;;;;;;x,,
disable_canal_events_title;Disable Canal Dividende Events;;;;;;;;;;;;x,,
disable_canal_events_desc;It is nice that your canals pay a dividende. But let us be honest: Once you are wealthy enough there is no need to interrupt your game for such a trivial amount of money.;;;;;;;;;;;;x,,
enable_canal_events_title;Enable Canal Dividende Events;;;;;;;;;;;;x,,
enable_canal_events_desc;Want the canal dividende events back? Click here to toggle them on!;;;;;;;;;;;;x,,
USS;United States of South America;;;;;;;;;;;;x,,
USS_ADJ;South American;;;;;;;;;;;;x,,
USS_proletarian_dictatorship;South American People's Union;;;;;;;;;;;;x,,
USS_fascist_dictatorship;Grand Union of South America;;;;;;;;;;;;x,,
USS_absolute_monarchy;The South American Empire;;;;;;;;;;;;x,,
USS_conservative;Conservative Party;;;;;;;;;;;;x,,
USS_liberal;Liberal Party;;;;;;;;;;;;x,,
USS_reactionary;Nationalist Party;;;;;;;;;;;;x,,
USS_anarcho_liberal;Radical Party;;;;;;;;;;;;x,,
USS_socialist;Socialist Party;;;;;;;;;;;;x,,
USS_communist;Communist Party;;;;;;;;;;;;x,,
USS_fascist;Fascist Party;;;;;;;;;;;;x,,
steam_water_pumps;Steam Water Pumps;;;;;;;;;;;;x,,
steam_water_pumps_desc;Using boiling water to produce mechanical motion goes back over 2000 years, but early devices were not practical. The Spanish inventor Jerónimo de Ayanz y Beaumont patented in 1606 the first steam engine. In 1698 Thomas Savery patented a steam pump that used steam in direct contact with the water being pumped. Savery's steam pump used condensing steam to create a vacuum and draw water into a chamber, and then applied pressurized steam to further pump the water. Thomas Newcomen's atmospheric engine was the first commercial true steam engine using a piston, and was used in 1712 for pumping in a mine.;;;;;;;;;;;;x,,
cornish_engine;Cornish Engine;;;;;;;;;;;;x,,
cornish_engine_desc;A Cornish engine is a type of steam engine developed in Cornwall, England, mainly for pumping water from a mine. It is a form of beam engine that uses steam at a higher pressure than the earlier engines designed by James Watt. The engines were also used for powering man engines to assist the underground miners' journeys to and from their working levels, for winching materials into and out of the mine and for powering the ore stamping machinery.;;;;;;;;;;;;x,,
form_USSA_title;Unite South America;;;;;;;;;;;;x,,
form_USSA_desc;Now that we are in a dominant position in South America, the time has come to unite the continent under one banner. The USCA may have failed, but we have learned much from its demise - we will not make the same mistakes. Unite, oh brothers! Forward to glory!;;;;;;;;;;;;x,,
EVTNAME555100;The Call for South American Union;;;;;;;;;;;;x,,
EVTDESC555100;Now that one of the South American nations has become a Great Power, some people started wondering if it might be possible to create a union similiar to the United States of America. The idea seems preposterous today,  but who knows what the future may hold for South America?;;;;;;;;;;;;x,,
EVTOPTA555100;We will have to keep an eye on this;;;;;;;;;;;;x,,
call_for_south_american_union_title;Call for South American Union;;;;;;;;;;;;x,,
call_for_south_american_union_desc;With our dominant position in South America we can now start to lobby for a union of all the South American people. While this will have no immediate effect, it will be the first stepping stone to create the United States of South America.;;;;;;;;;;;;x,,
EVTNAME555102;The Future of South America;;;;;;;;;;;;x,,
EVTDESC555102;Now that we have united South America under one banner, we must decide the political future of the continent. The people demand a federal union with limited influence from the central government. We could, however, also try to enforce our own vision and political system on them.;;;;;;;;;;;;x,,
EVTOPTA555102;Give the people what they want!;;;;;;;;;;;;x,,
EVTOPTB555102;We shall rule as we please!;;;;;;;;;;;;x,,
improved_anti_aircraft_artillery_desc;As aircraft improved over time, so too did the weapons to counter them. Heavier guns, with improved sights, and better designed shells made the dreaded ''ack-ack'' all the more dangerous.;Alors que les avions n'avaient de cesse de s'améliorer, les armes censées les contrer leur emboîterent le pas. Des canons plus lourds dotés de systemes de visée améliorés ainsi que de puissants obus augmentaient la dangerosité des systemes antiaériens.;Im Zuge der allmählichen Weiterentwicklung von Flugzeugen wurden auch die Flugabwehrwaffen verbessert. Schwerere Geschütze mit verbesserten Zielvorrichtungen machten die gefürchtete Flak noch gefährlicher.;;Al mismo tiempo que progresaban los aviones lo hacían las armas para contrarrestarlos. Los nuevos canones, más pesados, con miras mejoradas y munición mejor disenada, aumentaron la peligrosidad de estas armas.;;;;;;;;x,,
modern_army_leadership;Modern Army Leadership;;;;;;;;;;;;x,,
modern_army_leadership_desc;;;;;;;;;;;;;x,,
modern_military_science;Modern Military Science;;;;;;;;;;;;x,,
modern_military_science_desc;;;;;;;;;;;;;x,,
modern_artillery;Modern Artillery;;;;;;;;;;;;x,,
modern_artillery_decs;;;;;;;;;;;;;x,,
modern_divisional_structure;Great War Divisional Structure;;;;;;;;;;;;x,,
modern_divisional_structure_1920;Modern Divisional Structure;;;;;;;;;;;;x,,
modern_divisional_structure_1920_desc;;;;;;;;;;;;;x,,
modern_army_doctrine;Great War Army Doctrine;;;;;;;;;;;;x,,
modern_army_doctrine_1920;Modern Army Doctrine;;;;;;;;;;;;x,,
modern_army_doctrine_1920_desc;;;;;;;;;;;;;x,,
modern_naval_doctrine;Great War Naval Doctrine;;;;;;;;;;;;x,,
modern_naval_doctrine_1920;Modern Naval Doctrine;;;;;;;;;;;;x,,
modern_naval_doctrine_1920_desc;;;;;;;;;;;;;x,,
modern_ship_construction;Modern Ship Construction;;;;;;;;;;;;x,,
modern_ship_construction_desc;;;;;;;;;;;;;x,,
modern_naval_design;Great War Naval Design;;;;;;;;;;;;x,,
modern_naval_design_1920;Modern Naval Design;;;;;;;;;;;;x,,
modern_naval_design_1920_desc;;;;;;;;;;;;;x,,
modern_naval_science;Modern Naval Science;;;;;;;;;;;;x,,
modern_naval_science_desc;;;;;;;;;;;;;x,,
modern_naval_training;Great War Naval Training;;;;;;;;;;;;x,,
modern_naval_training_1920;Modern Naval Training;;;;;;;;;;;;x,,
modern_naval_training_1920_desc;;;;;;;;;;;;;x,,
modern_financial_institutions;Modern Financial Institutions;;;;;;;;;;;;x,,
modern_financial_institutions_desc;;;;;;;;;;;;;x,,
modern_monetary_system;Modern Monetary System;;;;;;;;;;;;x,,
modern_monetary_system_desc;;;;;;;;;;;;;x,,
neoliberal_theory;Neoliberal Theory;;;;;;;;;;;;x,,
neoliberal_theory_desc;Originally neoliberalism was an economic philosophy that emerged among European liberal scholars in the 1930s attempting to trace a so-called 'Third' or 'Middle Way' between the conflicting philosophies of classical liberalism and collectivist central planning. The impetus for this development arose from a desire to avoid repeating the economic failures of the early 1930s, which were mostly blamed on the economic policy of classical liberalism. In the decades that followed, the use of the term neoliberal tended to refer to theories at variance with the more laissez-faire doctrine of classical liberalism and promoted instead a market economy under the guidance and rules of a strong state, a model which came to be known as the social market economy.;;;;;;;;;;;;x,,
globalized_markets;Globalized Markets;;;;;;;;;;;;x,,
globalized_markets_desc;Globalization is the process of international integration arising from the interchange of world views, products, ideas and other aspects of culture. Advances in transportation and telecommunications infrastructure, including the rise of the telegraph and its posterity the Internet, are major factors in globalization, generating further interdependence of economic and cultural activities. Though scholars place the origins of globalization in modern times, others trace its history long before the European age of discovery and voyages to the New World. Large-scale globalization began in the 19th century and in the late 19th century and early 20th century, the connectedness of the world's economies and cultures grew very quickly.;;;;;;;;;;;;x,,
modern_business_management;Modern Business Management;;;;;;;;;;;;x,,
modern_business_management_desc;;;;;;;;;;;;;x,,
modern_aesthetics;Modern Aesthetics;;;;;;;;;;;;x,,
modern_aesthetics_desc;;;;;;;;;;;;;x,,
critical_theory;Critical Theory;;;;;;;;;;;;x,,
critical_theory_desc;Critical theory is a school of thought that stresses the reflective assessment and critique of society and culture by applying knowledge from the social sciences and the humanities. In philosophy, the term critical theory describes the neo-Marxist philosophy of the Frankfurt School, which was developed in Germany in the 1930s. Frankfurt theorists drew on the critical methods of Karl Marx and Sigmund Freud. Critical theory maintains that ideology is the principal obstacle to human liberation. It was primarily established by five Frankfurt School theoreticians: Herbert Marcuse, Theodor Adorno, Max Horkheimer, Walter Benjamin, and Erich Fromm.;;;;;;;;;;;;x,,
mathematical_sociology;Mathematical Sociology;;;;;;;;;;;;x,,
mathematical_sociology_desc;Mathematical sociology is the use of mathematics to construct social theories. Mathematical sociology aims to take sociological theory, which is strong in intuitive content but weak from a formal point of view, and to express it in formal terms. Starting in the early 1940s, Nicolas Rashevsky, and subsequently in the late 1940s, Anatol Rapoport and others, developed a relational and probabilistic approach to the characterization of large social networks in which the nodes are persons and the links are acquaintanceship. During the late 1940s, formulas were derived that connected local parameters such as closure of contacts.;;;;;;;;;;;;x,,
post_colonialism;Post Colonialism;;;;;;;;;;;;x,,
post_colonialism_desc;Postcolonialism or postcolonial studies is an academic discipline featuring methods of intellectual discourse that analyze, explain, and respond to the cultural legacies of colonialism and imperialism, to the human consequences of controlling a country and establishing settlers for the economic exploitation of the native people and their land. Drawing from postmodern schools of thought, postcolonial studies analyse the politics of knowledge (creation, control, and distribution) by analyzing the functional relations of social and political power that sustain colonialism and neocolonialism - the how and the why of an imperial regime's representations (social, political, cultural) of the imperial colonizer and of the colonized people.;;;;;;;;;;;;x,,
humanistic_psychology;Humanistic Psychology;;;;;;;;;;;;x,,
humanistic_psychology_desc;Humanistic psychology was developed in the 1950s in reaction to both behaviorism and psychoanalysis. By using phenomenology, intersubjectivity, and first-person categories, the humanistic approach sought to glimpse the whole person - not just the fragmented parts of the personality or cognitive functioning. Humanism focused on fundamentally and uniquely human issues, such as individual free will, personal growth, self-actualization, self-identity, death, aloneness, freedom, and meaning. The humanistic approach was distinguished by its emphasis on subjective meaning, rejection of determinism, and concern for positive growth rather than pathology. Some founders of the humanistic school of thought were American psychologists Abraham Maslow, who formulated a hierarchy of human needs, and Carl Rogers, who created and developed client-centered therapy.;;;;;;;;;;;;x,,
modern_power_generation;Modern Power Generation;;;;;;;;;;;;x,,
modern_power_generation_desc;;;;;;;;;;;;;x,,
mechanized_manufacture;Mechanized Manufacturing;;;;;;;;;;;;x,,
mechanized_manufacture_desc;By the early 20th century machines developed the ability to perform more complex operations that had previously been done by skilled craftsmen. An example is the glass bottle making machine developed 1905. It replaced highly paid glass blowers and child labor helpers and led to the mass production of glass bottles. After 1900 factories were electrified, and electric motors and controls were used to perform more complicated mechanical operations. This resulted in mechanized processes to manufacture almost all goods.;;;;;;;;;;;;x,,
modern_metallurgy;Modern Metallurgy;;;;;;;;;;;;x,,
modern_metallurgy_desc;;;;;;;;;;;;;x,,
modern_infrastructure;Modern Infrastructure;;;;;;;;;;;;x,,
modern_infrastructure_desc;;;;;;;;;;;;;x,,
modern_chemistry;Modern Chemistry;;;;;;;;;;;;x,,
modern_chemistry_desc;;;;;;;;;;;;;x,,
epic_theatre;Epic Theatre;;;;;;;;;;;;x,,
epic_theatre_desc;Epic theatre (German: episches Theater) was a theatrical movement arising in the early to mid-20th century from the theories and practice of a number of theatre practitioners, including Erwin Piscator, Vladimir Mayakovsky, Vsevolod Meyerhold and, most famously, Bertolt Brecht. The term epic theater comes from Erwin Piscator who coined it during his first year as Director of Berlin's Volksbühne (1924-1927). Although many of the concepts and practices involved in Brechtian epic theatre had been around for years, even centuries, Brecht unified them, developed the style, and popularized it. Epic theatre incorporates a mode of acting that utilises what he calls gestus. The epic form describes both a type of written drama and a methodological approach to the production of plays.;;;;;;;;;;;;x,,
color_motion_picture;Color Motion Picture;;;;;;;;;;;;x,,
color_motion_picture_desc;After the advent of motion pictures, a tremendous amount of energy was invested in the production of photography in natural color. Early movies were not actually color movies, since they were shot monochrome and hand-colored or machine-colored afterwards. In 1902, Edward Raymond Turner produced first films with natural color process rather than using colorization techniques. In 1908, kinemacolor was introduced. In the same year, A Visit to the Seaside, a short film became the first natural color movie to be publicly presented. In 1917 technicolor was introduced.;;;;;;;;;;;;x,,
frankfurt_school;Frankfurt School;;;;;;;;;;;;x,,
frankfurt_school_desc;The Frankfurt School (German: Frankfurter Schule) is a school of social theory and philosophy associated in part with the Institute for Social Research at the Goethe University in Frankfurt, Germany. The school initially formed during the interwar period in Germany and consisted of dissidents who were at home neither in the existent capitalist, fascist nor communist systems that had formed during the interwar period. Meanwhile, many of these theorists believed that traditional theory could not adequately explain the turbulent and unexpected development of capitalist societies in the twentieth century. Critical of both capitalism and Soviet socialism, their writings pointed to the possibility of an alternative path to social development.;;;;;;;;;;;;x,,
theodor_w_adorno;Theodor W. Adorno;;;;;;;;;;;;x,,
theodor_w_adorno_desc;Theodor W. Adorno was a German sociologist, philosopher and musicologist known for his critical theory of society. He was a leading member of the Frankfurt School of critical theory, whose work has come to be associated with thinkers such as Ernst Bloch, Walter Benjamin, Max Horkheimer and Herbert Marcuse, for whom the work of Freud, Marx and Hegel were essential to a critique of modern society. He is widely regarded as one of the 20th century's foremost thinkers on aesthetics and philosophy, as well as one of its preeminent essayists. As a critic of both fascism and what he called the culture industry, his writings - such as Dialectic of Enlightenment (1947), Minima Moralia (1951) and Negative Dialectics (1966) - strongly influenced the European New Left.;;;;;;;;;;;;x,,
max_horkheimer;Max Horkheimer;;;;;;;;;;;;x,,
max_horkheimer_desc;Max Horkheimer was a German Jewish philosopher and sociologist who was famous for his work in critical theory as a member of the 'Frankfurt School' of social research. His most important works include The Eclipse of Reason (1947), ''Between Philosophy and Social Science'' (1930–1938) and, in collaboration with Theodor Adorno, The Dialectic of Enlightenment (1947). Through the Frankfurt School, Horkheimer planned, supported and made other significant works possible.;;;;;;;;;;;;x,,
walter_benjamin;Walter Benjamin;;;;;;;;;;;;x,,
