EVTNAME46453;Wallonian Autonomy?;;;;;;;;;;;;;x;
EVTDESC46453;A possible solution to the ongoing Wallonian unrest has presented itself. A bill has been brought before parliament that would devolve most domestic powers to a Wallonian regional government. Wallonia would become largely autonomous, with the central government managing only its foreign policy. This would substantially diminish our nation, both geographically and economically, but it would lay this separatist movement to rest for good. Will the government enact this legislation?;;;;;;;;;;;;;x;
EVTNAME46615;Claiming the Malvinas;;;;;;;;;;;;x;;
EVTDESC46615;The Islas Malvinas lie just off the eastern shore of Tierra del Fuego, and the Spanish Viceroyalty of the Rio de la Plata claimed them as part of its territory. Since our independence no nation has had real control of the islands, though whalers and seal hunters from a number of nations have continued to stop there for food, water and repairs. By claiming to continue the Spanish viceroyalty's sovereignty, we could justify settling the islands for wool, fishing and cattle. We should expand our territorial claims, before another nation beats us to it.;;;;;;;;;;;;x;;
EVTNAME46616;Tensions in the Falklands;;;;;;;;;;;;x;;
EVTDESC46616;The Falkland Islands of the south Atlantic were a British naval staging ground in the days of the American Revolution, but Britain hasn't actively occupied the islands in decades. Spain claimed them around the turn of the century, but soon enough their entire viceroyalty of Rio de la Plata rebelled and broke free. Now the successor government in Buenos Aires is trying to revive the Spanish claim, and has begun actively settling the islands. We might not care, except that the Argentines have begun trying to restrain and tax seal hunting and whaling off the islands, and some of our merchants have been arrested. We could send a few warships to reclaim the islands, or we could accept the loss and move on. Which shall it be?;;;;;;;;;;;;x;;
EVTNAME46617;Tensions in the Malvinas;;;;;;;;;;;;x;;
EVTDESC46617;The governor we assigned to manage the settlement of the Malvinas has provoked an international conflict by trying to arrest the foreign crew of a ship caught poaching seals in the islands. British warships have now arrived in Port Luis and expelled our government. The British envoy says that this is not an act of war, but it certainly feels like one. He says that the Islands were British territories some fifty years ago, and the British are merely restoring their rule. We can insist that this constitutes an invasion and fight to take the islands back, or we can accept the loss while registering diplomatic protest. What is our response?;;;;;;;;;;;;x;;
EVTNAME46618;Argentine Resistance;;;;;;;;;;;;x;;
EVTDESC46618;Buenos Aires refuses to give up the islands, and insists that we have committed an act of war by seizing them. To back down now would be impossible, so we find ourselves at war.;;;;;;;;;;;;x;;
EVTNAME46619;Argentine Acquiescence;;;;;;;;;;;;x;;
EVTDESC46619;Buenos Aires agrees to relinquish control of the islands, though resentfully. Our naval base by the Horn is recovered, and without a shot fired!;;;;;;;;;;;;x;;
EVTNAME46630;Claiming South Georgia;;;;;;;;;;;;x;;
EVTDESC46630;Our control of the Malvinas gives us a natural claim on their neighbors, South Georgia and the South Sandwich Islands. We should dispatch an expedition to at least plant the flag and assert our sovereignty, before someone else beats us to it.;;;;;;;;;;;;x;;
EVTNAME49510;The Schleswig-Holstein Question;;;;;;;;;;;;x;;
EVTDESC49510;Now that Schleswig-Holstein has become a $COUNTRY_ADJ$ dependency, we must decide what place the two duchies have in $COUNTRY$. At the least we should welcome our brother Danes in Schleswig into the nation, and we could plausibly extend our claims all the way to Lauenberg. Whatever we do will upset our German neighbors, but any attempt to integrate Holstein would virtually guarantee war, since Holstein is legally a member of the German Confederation.;;;;;;;;;;;;x;;
EVTNAME900271;Greece Demands Epirus;;;;;;;;;;;;x;;
EVTDESC900271;The government of Greece sent a demand that the state of Epirus be returned to their rightful control.;;;;;;;;;;;;x;;
EVTNAME90039;The End of the Sepoy Rebellion;;;;;;;;;;;;x;;
EVTDESC90039;The bloody uprising of the Sepoys has been brought to an end by the force of arms, and $COUNTRY_ADJ$ control has been reestablished in India. With the rebel strongholds retaken and the last pockets of resistance cleaned up, peace and stability should gradually return to the subcontinent.;;;;;;;;;;;;x;;
EVTDESC90039_NEWS_SHORT;The bloody uprising of the Sepoys has been brought to an end, and peace and stability should gradually return to India.;;;;;;;;;;;;x;;
EVTDESC90039_NEWS_MEDIUM;The bloody uprising of the Sepoys has been brought to an end by $COUNTRY_ADJ$ colonial authorities. With the rebel strongholds retaken and the last pockets of resistance cleaned up, peace and stability should gradually return to India.;;;;;;;;;;;;x;;
EVTDESC90039_NEWS_LONG;The bloody uprising of the Sepoys has been brought to an end by the force of arms, and $COUNTRY_ADJ$ control has been reestablished in India. With the rebel strongholds retaken and the last pockets of resistance cleaned up, peace and stability should gradually return to the subcontinent.;;;;;;;;;;;;x;;
EVTNAME90050;The Annexation of Schleswig;;;;;;;;;;;;x;;
EVTDESC90050;Schleswig and Holstein have long been united as autonomous duchies under the Danish crown, but their autocratic political traditions are incompatible with $COUNTRY$'s constitutional system. To begin resolving this contradiction, King Frederick has announced that the $COUNTRY_ADJ$ constitution will henceforth be implemented in Schleswig, at least, making it a full and integral part of $COUNTRY$. This is unlikely to be viewed favorably by the conservative German aristocracy in Holstein.;;;;;;;;;;;;x;;
EVTDESC90051;The $FROMCOUNTRY_ADJ$ crown wishes to annex the Duchy of Schleswig, which has long been autonomous and is traditionally indivisible from the Duchy of Holstein. This outrageous attempt to partition our realm cannot be tolerated, even if it means war. It may be that $COUNTRY$'s future lies with the German Confederation to the south...;;;;;;;;;;;;x;;
EVTNAME90052;Schleswig-Holstein Under Our Control;;;;;;;;;;;;x;;
EVTDESC90052;Now that order has been restored to Schleswig-Holstein, international pressure is mounting to uphold treaties regarding the region. Failure to restore nominal independence to the duchies and keep them united will result in tensions between $COUNTRY$ and other European powers, and possibly war with the German Confederation to the south.;;;;;;;;;;;;x;;
EVTNAME90053;The November Constitution;;;;;;;;;;;;x;;
EVTDESC90053;King Frederick VII has died and left no heir. According to the recently-drafted constitution, rule over both Denmark and Schleswig should pass to Duke Christian of Glücksburg, uniting the two realms. The House of Augustenburg in Holstein, however, also claims the crown of Schleswig and is calling on German support. If Schleswig-Holstein is officially divided, we will likely face war with the North German powers; but, if Schleswig is permitted to remain autonomous, the duchies will likely drift out of our control and the Danish people will likely rise up against their new king.;;;;;;;;;;;;x;
EVTNAME90054;The Schleswig-Holstein Question;;;;;;;;;;;;x;;
EVTDESC90054;The German aristocrats in Holstein have declared that they consider Schleswig an indivisible part of their territory and will not tolerate the $COUNTRY_ADJ$ constitution's extension into Schleswig-Holstein. It seems that they mean to seek independence from $COUNTRY$ and closer ties with the German Confederation to the south. $COUNTRY_ADJ$ war hawks are angrily calling for the military to step in, though some fear this may lead to war with the Germans.;;;;;;;;;;;;x;;
EVTDESC90055;The question of Schleswig-Holstein's place within the German Confederation has now finally been resolved-- in our favor. This will have larger repercussions, as the lesser German states will see that $COUNTRY$ is the true leader of the Confederation.;;;;;;;;;;;;x;;
EVTDESC90056;$FROMCOUNTRY$ has brought Schleswig-Holstein under German control, finally resolving its status within the Confederation. This puts it in a unique position to claim leadership of the German Confederation as well as dominance over the North German states. We will need to take swift and decisive action if $COUNTRY$ is to maintain its position of influence.;;;;;;;;;;;;x;;
EVTNAME90057;Look to $FROMCOUNTRY$?;;;;;;;;;;;;x;;
EVTDESC90057;$FROMCOUNTRY$ has brought Schleswig-Holstein under German control, finally resolving the territory's status within the Confederation. It's possible that our interests would be better served by aligning ourselves with $FROMCOUNTRY$, perhaps even by pondering a closer union between the North German states. We should rethink our current allegiances.;;;;;;;;;;;;x;;
EVTNAME90058;Schleswig-Holstein Divided;;;;;;;;;;;;x;;
EVTDESC90058;"$FROMCOUNTRY$ is attempting to fully integrate Schleswig into its administration, in violation of its centuries-old treaty commitments to recognize the unity and autonomy of Schleswig-Holstein. They are only integrating the portion that lies outside the German Confederation, but there is a significant German population north of the new border. If we wished, we could use the ""inseparability"" of the two duchies as an excuse to mount an invasion aimed at increasing our influence over the region and extending the German confederation to include Schleswig.";;;;;;;;;;;;x;;
EVTNAME90059;Schleswig-Holstein Annexed;;;;;;;;;;;;x;;
EVTDESC90059;$FROMCOUNTRY$ is attempting to fully integrate Schleswig-Holstein into its administration, in violation of its centuries-old treaty commitments to recognize the duchies' autonomy. Furthermore, Holstein is a member of the German Confederation, and its duke now petitions us for support. This provocation would make an excellent excuse to mount an invasion aimed at increasing our influence over the region and extending the German confederation to include Schleswig.;;;;;;;;;;;;x;;
EVTNAME90095;Egypt Reduced;;;;;;;;;;;;;x;
EVTDESC90095;Despite our recent defeat, the Sultan has decided to confirm Egypt's autonomous government. However, all the territories we had acquired outside of Egypt and Sudan are to be returned to direct Imperial administration--- including, prominently, the Hedjaz and its Holy Cities. Egypt is once again merely one Ottoman vassal among many.;;;;;;;;;;;;;x;
EVTNAME90145;No More Slaves;;;;;;;;;;;;;x;
EVTDESC90145;With the loss of our colonies in Cuba and Puerto Rico, there are essentially no slaves left within our empire. At this point outlawing slavery would be largely an academic technicality, but we may as well draw up a proclamation and appease our liberal reformers in a relatively painless way.;;;;;;;;;;;;x;;
EVTNAME95029;The Establishment of Liberia;;;;;;;;;;;;;x;
EVTDESC95029;"In the early 1820s a number of American ""colonization societies"" established outposts on the Pepper Coast of Africa, to which they encouraged freed American slaves to remove themselves. In 1822 several of these colonies united and proclaimed the foundation of the new nation of Liberia, intended as a bastion of liberty on the dark continent and a perpetual home for African-Americans.";;;;;;;;;;;;;x;
EVTNAME95070;The November Uprising;;;;;;;;;;;;;x;
EVTDESC95070;In the 1820s the Russian Tsar undermined the Polish constitution that had been established at the Congress of Vienna, taking steps toward integrating Poland fully into Russia. The dissolution of their democratic system led to unrest among the Polish and Lithuanian peoples of the Russian West, and an open rebellion broke out in Warsaw in November 1830.;;;;;;;;;;;;;x;
EVTDESC95071;The Russian Tsar has progressively violated our constitution and intends to integrate Poland fully into Russia. Tonight a group of patriotic officers in Warsaw has attacked the palace and seized the arsenal, declaring Poland independent. For the moment, popular sentiment supports a rebellion, and war with Russia now seems inevitable. We should seek out patrons among the great powers who might help to legitimize our uprising.;;;;;;;;;;;;;x;
EVTNAME95072;A Polish Uprising;;;;;;;;;;;;;x;
EVTDESC95072;In the past decade the Russian Tsar has undermined the Polish constitution and is taking steps toward integrating Poland fully into Russia. Now it seems that the Poles have risen up in rebellion against the Tsar and are seeking patrons among the other Powers. If we acknowledged the rebellion as legitimate it would win us some influence over a prospective independent Poland, but it would antagonize Russia and could lead to further Polish separatism. Should we give diplomatic support to the Poles?;;;;;;;;;;;;;x;
EVTNAME95074;Ottoman Empire Surrenders!;;;;;;;;;;;;;x;
EVTDESC95074;Russia's armies have decisively defeated the Ottoman Empire and forced them to the peace table. As we feared, it appears that Russia will profit from this intervention a great deal more than $COUNTRY$ will.;;;;;;;;;;;;;x;
EVTNAME95075;The Treaty of Adrianople;;;;;;;;;;;;;x;
EVTDESC95075;The Ottoman Empire has been decisively defeated, and now the Christian powers of Europe have forced it to acknowledge the Greek kingdom. The Romanian principalities are now guaranteed by Russia, and Russia has annexed the mouth of the Danube and more of the Black Sea coast. Other national minorities in the Balkans will surely be encouraged to follow the example of the Greeks. This is a dark day for the Empire!;;;;;;;;;;;;;x;
EVTNAME95252;Tensions in Malacca;;;;;;;;;;;;;x;
EVTDESC95252;"Our mutual colonial ambitions in the East Indies are bringing us into increasing conflict with the Dutch. Tensions are particularly high surrounding the Straits of Malacca, a key channel for mercantile navigation in the East. Something must be done to resolve the growing conflict between our merchants.\n\nOur diplomats recommend defining clear ""spheres of influence"" in the region and exchanging territories: we would control trade and colonies in the Malay Peninsula to the north, while the Dutch would control Sumatra and the islands south of the Straits. Alternatively, if we don't mind throwing our weight around a bit, we could press the Dutch to unilaterally withdraw from the north side of the Strait, though it would damage our relations and they might refuse. What should our course be?";;;;;;;;;;;;;x;
EVTNAME95253;Malacca Exchange Proposed;;;;;;;;;;;;;x;
EVTDESC95253;"Our mutual colonial ambitions in the East Indies are bringing us into increasing conflict with the British. Tensions are particularly high surrounding the Straits of Malacca, a key channel for mercantile navigation in the East. Something must be done to resolve the growing conflict between our merchants.\n\nNow the British propose to define clear ""spheres of influence"" in the region and exchange territories: they would control trade and colonies in the Malay Peninsula to the north, while we would control Sumatra and the islands south of the Straits. Should we accept their proposal?";;;;;;;;;;;;;x;
EVTNAME95254;Malacca Concession Demanded;;;;;;;;;;;;;x;
EVTDESC95254;Our mutual colonial ambitions in the East Indies are bringing us into increasing conflict with the British. Tensions are particularly high surrounding the Straits of Malacca, a key channel for mercantile navigation in the East. Something must be done to resolve the growing conflict between our merchants.\n\nNow the British have demanded that we withdraw from the Malay Peninsula and concede all our territories and influence north of the Straits to them. Should we concede our colony?;;;;;;;;;;;;;x;
EVTNAME95255;Malacca Treaty Accepted;;;;;;;;;;;;;x;
EVTDESC95255;The Dutch have accepted our proposal and transferred control of their colonies in Malacca to $COUNTRY$.;;;;;;;;;;;;;x;
EVTNAME95256;Malacca Proposal Rebuffed;;;;;;;;;;;;;x;
EVTDESC95256;The Dutch have refused our proposal and insist that they will retain their colonies in Malacca. Perhaps we must consider other means of persuading them...;;;;;;;;;;;;;x;
EVTNAME95660;The Lao Rebellion;;;;;;;;;;;;;x;
EVTDESC95660;In the 1820s, growing British pressure on Burma and Siam from the west inspired Siam's Lao client states to dream of independence and a new Laotian polity. Led by the king of Vientiane, several Lao princes rose up in 1827 to rebel against the Siamese crown.;;;;;;;;;;;;;x;
EVTNAME95670;The Return of the King;;;;;;;;;;;;;x;
EVTDESC95670;When our armies seized control of Assam, the Ahom king fled westward into British territory. We would very much like to have him in custody, so that we might eliminate all credible challenges to our sovereignty in Assam. The British colonial government, however, is hosting the fugitive king, no doubt hoping that his survival will destabilize our new holdings. We could demand his extradition, though the British would likely refuse and we could only force the issue by arms. Or, we could accept that he is lost to us and concentrate on suppressing the likely unrest in Assam.;;;;;;;;;;;;;x;
EVTNAME95671;The Return of the King;;;;;;;;;;;;;x;
EVTDESC95671;"When the Burmese armies seized control of Assam, the Ahom king fled westward into our territory. Burma's rulers would very much like to have him in custody, so as to eliminate a credible challenge to their sovereignty in Assam. We've taken in the fugitive king, however, since his survival seems likely to destabilize Burma's new holdings. But now a Burmese envoy has come to Calcutta demanding the king's extradition. He offers nothing in return but ""friendship,"" and hints at war if we refuse. If the Empire's attention is needed elsewhere, we could deliver the king and keep the peace"; or, we could take this demand as a plausible justification for eastward expansion into Burma. What should our course be?;;;;;;;;;;;;;x
EVTNAME95672;The British Agree!;;;;;;;;;;;;;x;
EVTDESC95672;The last king of Assam is imprisoned in Ava, and the Assamese elites now have little choice but to acknowledge our rule. This is a proud day for the Burmese Empire!;;;;;;;;;;;;;x;
EVTNAME95673;The British Refuse!;;;;;;;;;;;;;x;
EVTDESC95673;The British have refused to extradite the Assamese king, and now we must decide whether to make good on our threats. We could use their refusal to justify further expansion into East Bengal--- but we must realize that the British will also be viewing this conflict as an excuse to take some of our lands. Do we dare provoke the British? Or, must we back down and manage Assam as best we can?;;;;;;;;;;;;;x;
EVTNAME95674;The Burmese Capitulate;;;;;;;;;;;;;x;
EVTDESC95674;After hearing our refusal to release the Assamese king, the Burmese envoy artfully climbed down from his earlier intimations of war and took his leave. It seems that Burma dares not provoke us openly; and we four our part will happily let this king's allies sow unrest in Assam.;;;;;;;;;;;;;x
EVTNAME95675;Victory over the British;;;;;;;;;;;;;x;
EVTDESC95675;Having faced down the British on the field of battle, we have compelled their colonial government to acknowledge our rule in Assam and turn over the fugitive king. This is a proud day for the Burmese Empire!;;;;;;;;;;;;;x;
EVTNAME95676;Defeat by the British;;;;;;;;;;;;;x;
EVTDESC95676;In the end we were unable to withstand the British forces, and our entire western frontier is now threatened. We must prepare ourselves for further difficulties with British India in the years to come.;;;;;;;;;;;;;x;
EVTNAME95677;The Treaty of Yandabo;;;;;;;;;;;;;x;
EVTDESC95677;Our armies are in disarray, and the British are marching on the palace. For peace the British envoy now demands that all of Assam and Arakan be transferred to British India, along with our southern coastline and a massive indemnity. This is a crushing indignity for the Empire, but the alternative appears to be total destruction. Will we sign this treaty?;;;;;;;;;;;;;x;
EVTDESC95678;After a crushing defeat by British colonial forces, Burma has conceded all of Assam to British India, along with Arakan and Burma's southward coastline. The Burmese court also agrees to pay a massive indemnity to the British colonial administration, in reparation for the cost of the war. Burma's power is shattered, and Britain ascends still further.;;;;;;;;;;;;;x;
EVTNAME95679;Treaty Refused!;;;;;;;;;;;;;x;
EVTDESC95679;The Burmese court has outrageously refused to accept our peace terms, despite their utter inability to resist our armed forces. We should expand our demands for their territory, and perhaps commit a few atrocities against their people for good measure.;;;;;;;;;;;;;x;
EVTNAME97021;The Draft Constitution;;;;;;;;;;;;;x;
EVTDESC97021;King John VI has returned to Europe from his court in Rio de Janeiro, leaving the crown prince, Dom Pedro, to govern Brazil as his viceroy. The Portuguese Cortes has produced a new draft constitution which greatly reduces the powers of the monarch and raises the sensitive question of the status of Brazil.\nWhile the royal court was in Rio de Janeiro, Brazil was elevated to the status of a peer kingdom united with Portugal under one monarch, and many legal and commercial restrictions from the colonial period were removed. Now, the Portuguese nobility are agitating for Brazil's colonial status to be restored and Portugal's primacy reestablished. If Brazil is returned to colonial dependency it will greatly upset the Brazilians, who feel that they deserve to be full citizens of the Portuguese nation. But, if Brazil's autonomy as a kingdom is respected we face massive reactionary unrest in Portugal. What should Brazil's status be?;;;;;;;;;;;;;x;
EVTNAME97022;Dom Pedro's Refusal;;;;;;;;;;;;;x;
EVTDESC97022;When the new constitution reduced Brazil's autonomy, the young prince regent was informed that he would no longer need to oversee the regional government in Rio de Janeiro. But, after months of requests, commands, and outright threats from the Cortes, Dom Pedro has flatly refused to return to the royal court in Lisboa. The crown prince insists that he will carry on as Regent of Brazil, and it seems he has the support of many aggrieved Brazilian nobles and notables, who deeply resent Brazil's reduced status under the new constitution. The parliament is somewhat at a loss as to how it should rein in this rogue royal.;;;;;;;;;;;;;x;
EVTNAME97023;The Cry of Ipiranga;;;;;;;;;;;;;x;
EVTDESC97023;The die is cast. Hostilities between Brazilian independentists and Portuguese loyalists have erupted into open rebellion in America, and Dom Pedro has definitively taken the side of the rebellion. The Cortes sent the prince a letter informing him in no uncertain terms that the Brazilian government in Rio de Janeiro had been dissolved and that all who defied the Portuguese court would be punished by force. It is said that, upon reading the letter, Pedro immediately mounted his horse, drew his sword, and proclaimed Brazil's ties to Portugal forever severed. It seems that war is now inevitable.;;;;;;;;;;;;;x;
EVTNAME97024;The End of the United Kingdom;;;;;;;;;;;;;x;
EVTDESC97024;The United Kingdom of Portugal, Brazil and the Algarves is no more. Brazil has won its independence, and the Portuguese Empire has lost its crowning jewel. Portugal's decline seems assured.;;;;;;;;;;;;;x;
EVTNAME97025;The Brazilian Empire;;;;;;;;;;;;;x;
EVTDESC97025;Brazil stands victorious, and is now welcomed into the community of nations as a free and sovereign state. Our onetime prince regent Dom Pedro has acquiesced to the universal demand and accepted the crown of Brazil. He is now Emperor Pedro I of Brazil, first monarch of the Brazilian Empire. May our realm prosper and grow in peace!;;;;;;;;;;;;;x;
EVTNAME97026;Brazil's Status;;;;;;;;;;;;;x;
EVTDESC97026;The new absolutist regime has suspended the constitution of 1822 and says it is determined to restore Brazil's colonial dependency upon Portugal. Having had its autonomy guaranteed once, Brazil can never accept subjugation without a fight. Armies are mustering on both sides, and war will now decide the fate of Brazil.;;;;;;;;;;;;;x;
EVTNAME97027;Demands of the Absolutists;;;;;;;;;;;;;x;
EVTNAME97028;Full Independence?;;;;;;;;;;;;;x;
EVTDESC97028;A fiery speech delivered in parliament today is the talk of the nation. The impassioned orator decried Brazil's continued subordination to a crown four thousand miles away. Is it not time, he asked, that Brazil stood on its own and sought its own destiny? He speaks for a growing number of our people who feel that we have drifted apart from Portugal, that the Portuguese monarchy has done little to deserve our continued loyalty. Many believe it is time for full independence, and an end to the United Kingdom. Are we prepared to send an ultimatum to the Portuguese Cortes insisting on full Brazilian independence? Or, must the people's cry for freedom go unheard?;;;;;;;;;;;;;x;
EVTNAME97029;A Brazilian Ultimatum;;;;;;;;;;;;;x;
EVTDESC97029;A worrisome political movement in Brazil has begun to agitate for full independence from Portugal, and it seems now to have infected the Brazilian political class, as well. The regional government in Rio de Janeiro has submitted an ultimatum to the Cortes, announcing Brazil's intention to dissolve the United Kingdom and form an independent state. Of course, such a step would be intolerable for Portugal... unless we don't believe we can stop it. Acceding to Brazil's demands without a fight would humiliate Portugal and enrage our nationalists, but the only alternative now seems to be war. What is Portugal's response?;;;;;;;;;;;;;x;
EVTNAME97030;The Death of John VI;;;;;;;;;;;;;x;
EVTDESC97030;The king has died, and Portugal is faced with a dilemma. His older son, Pedro, is a constitutionalist and liberal darling, but he recently rebelled against his father and became Emperor of Brazil. The king's younger son, Miguel, is an absolutist and has the support of the reactionary aristocracy, but he has been in exile since a failed coup attempt.\nIf Pedro succeeded his father, it would bring Portugal and Brazil into a personal union, an outcome neither nation now wants. Instead, Pedro means to pass the Portuguese crown directly to his daughter, Maria da Gloria, after swearing that the Constitution will be upheld. Miguel, for his part, would take the crown and likely abolish the Cortes and the constitution, restoring absolute rule. Either ruler would provoke a backlash from the opposing camp. How will this crisis be resolved?;;;;;;;;;;;;;x;
EVTNAME97031;Intervention in Portugal?;;;;;;;;;;;;;x;
EVTDESC97031;Portugal is in the midst of a succession crisis, with late King John VI's two sons struggling over the crown and the constitution. Pedro, previously the Brazilian Emperor, is now raising a liberal rebellion against the absolutist Miguel, and he has the support of the bourgeoisie in Porto and the Azores. With a small injection of arms and funds from us, his faction could likely restore constitutional rule in Portugal. Can we spare some ships and soldiers to covertly foment this rebellion?;;;;;;;;;;;;;x;
EVTNAME97039;An Iberian Destiny?;;;;;;;;;;;;;x;
EVTDESC97039;Portugal's dominant position on the Iberian Peninsula makes the formation of a pan-Iberian federation a real possibility. However, an increased emphasis on the nation's Iberian identity would likely upset our citizens overseas, who feel less attached to their Iberian heritage. Further, the formation of a Brazilian-Iberian state would seriously disturb the balance of power in Europe, upsetting the other Great Powers and risking their intervention. We could unite all of Iberia with Brazil and suffer the consequences to our reputation, or compromise by forming an Iberian Federation and devolving home rule to a Brazilian government. Or, we could turn our backs on the Iberian project and preserve our unification with Brazil. Which way does Portugal's destiny lie?;;;;;;;;;;;;;x;
EVTNAME97040;A Peruvian Confederation?;;;;;;;;;;;;;x;
EVTDESC97040;The regions of Upper and Lower Peru are linked by centuries of history, trade and politics. After independence, popular sentiment in both countries favored unification to form a great Confederation of the Perus. However, Simon Bolivar opposed such a confederation because it could challenge his Colombian federation for dominance among the former Spanish territories. His forces installed a friend as president in Bolivia as the war with the Spanish ended, but the Peruvian government believed that unification could be achieved if a change of leadership in Bolivia could be arranged, perhaps by force.;;;;;;;;;;;;;x;
EVTDESC97041;The regions of Upper and Lower Peru are linked by centuries of history, trade and politics. After independence, popular sentiment in both countries favored unification to form a great Confederation of the Perus. However, Simon Bolivar opposed such a confederation because it could challenge his Colombian federation for dominance among the former Spanish territories. Our current president is a friend of Bolivar and would never agree to unification with Peru, but a change of leadership could be arranged, if we believed it to be in the nation's interest. If we refuse, the unionists in our nation could make things difficult for us...;;;;;;;;;;;;;x;
EVTDESC97042;Bolivia has repulsed our attacks, this time. Our interest in unification remains, and they may be convinced yet.;;;;;;;;;;;;;x;
EVTNAME97043;War with Peru?;;;;;;;;;;;;;x;
EVTDESC97043;Peru has forced out the Colombia-friendly government in Bolivia, and even now they are beginning negotiations to establish a Peruvian confederation to our south. Can we tolerate the emergence of such a rival power in South America? Surely Peru must be punished for ousting the governor we so carefully installed in Chuqisaca.;;;;;;;;;;;;;;
EVTNAME97045;Confederation Conflicts;;;;;;;;;;;;;x;
EVTDESC97045;Both Bolivia and Peru now agree that a confederation must be formed between our nations. Unfortunately, we cannot seem to agree upon a political structure for that new polity. Essentially, both governments intend to dominate the confederation, and both are unwilling to concede any power to the other. Negotiations are ongoing, but little progress seems to be forthcoming. Perhaps we should simplify the process by letting arms speak...;;;;;;;;;;;;;;
EVTNAME97046;The Three Republics;;;;;;;;;;;;;x;
EVTDESC97046;Peru has been divided into two republics, Northern Peru and Southern Peru. Both are now united with Bolivia under the central government in La Paz.;;;;;;;;;;;;;x;
EVTNAME97047;The Peruvian Confederation;;;;;;;;;;;;;x;
EVTDESC97047;Lower and Upper Peru are now united in a great confederation. Our people are still getting used to the idea, and certain factions in the north strongly resist the union. More importantly, our neighbors feel threatened and are likely to intervene to disrupt our project of unification. In these early days of our new nation, we should prepare for trouble...;;;;;;;;;;;;;x;
EVTNAME97078;Settling the Galapagos;;;;;;;;;;;;;x;
EVTDESC97078;The Galapagos Islands off $COUNTRY$'s west coast have sheltered whalers in need of food, water and repairs for many decades, but they have never been permanently settled. The islands are rocky and barren, with little to recommend them as a home. Nevertheless, we should establish our legal sovereignty over them more firmly by founding a settlement and flying the flag. Perhaps we can ship some convicts over to harvest... whatever it is that grows there.;;;;;;;;;;;;;x;
EVTNAME97084;Claiming the Pampas;;;;;;;;;;;;;x;
EVTDESC97084;The rich farmlands of the Pampas are Argentina's heartland. We must extend our control of them, before our neighbors beat us to it.;;;;;;;;;;;;;x;
EVTNAME97095;Constitutional Controversy;;;;;;;;;;;;;x;
EVTDESC97095;Having thrown off European tyranny, we are now free to choose the form of a new government for $COUNTRY$. Many among our elites and soldiers wish to see a strong central government led by a strong president, to stabilize and protect the nation. Others, however, worry that we may end by creating a dictatorship as bad as any monarchy, and would prefer a federal system that preserved more autonomy for the provinces.\n\nWhich is the best course for our nation: a more liberal constitution with greater separation of powers, or a more conservative document that centralizes power and concentrates authority in the president?;;;;;;;;;;;;;x;
EVTDESC97130;With the arrival of the $COUNTRY_ADJ$ governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Indonesian administration.;;;;;;;;;;;;x;;
EVTDESC97133;With the arrival of the $COUNTRY_ADJ$ governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Malayan administration.;;;;;;;;;;;;x;;
EVTNAME97555;Panama Declares Independence;;;;;;;;;;;;x;;
EVTDESC97555;With rebels rampant in the south, it has become next to impossible for the government to maintain order in Panama. Government authorities have withdrawn as locals have overtaken the capital in Panama City.;;;;;;;;;;;;x;;
EVTNAME97580;Union with Mexico?;;;;;;;;;;;;;x;
EVTDESC97580;Our young nation stands at a crossroads. We have not yet had time to hold a constituent assembly, but the provisional governing council has just received a proposal from Mexico's transitional government: our six provinces are invited to join the new Mexican empire.\n\nOur liberals are divided: some are determined to have an independent republic, yet others approve of Mexico's liberal trade policies and prohibition of slavery. The conservatives and the clergy, however, are united: they wish to see us back under a proper Catholic monarchy. Which way does Central America's destiny lie?;;;;;;;;;;;;;x;
EVTNAME97581;Annex Central America?;;;;;;;;;;;;;x;
EVTDESC97581;The Central American provisional government in Guatemala City has petitioned to join its lands to the Mexican Empire. It isn't often that a nation can expand so dramatically without firing a shot--- but, if we fear overextension, we could still turn them down.;;;;;;;;;;;;;x;
EVTNAME97582;Political Reorganization?;;;;;;;;;;;;;x;
EVTDESC97582;"Conflict in the Federal Republic has reached the boiling point. The Congress is now dominated by the voices of the regional separatists, who say they intend to enact a measure authorizing each province to ""reorganize"" its political structures--- that is, to secede from the Federation. Democratic rule seems to have failed Central America, and it is unclear how the union can be preserved from here. We could try using executive power to threaten any would-be secessionists with immediate war. Or, we could simply dissolve the Congress before the measure comes to a vote and try to maintain order until the crisis passes.";;;;;;;;;;;;;x;
EVTDESC98897;With the arrival of the $COUNTRY_ADJ$ colonial governor into $PROVINCENAME$, an effort has begun to incorporate $COUNTRY_ADJ$ $STATENAME$ into the larger Somali colony.;;;;;;;;;;;;x;;
EVTNAME164550;Khoja Rebellion;;;;;;;;;;;;;x;
EVTDESC164550;An earthquake has devastated the Ferghana valley, and a Turkestani Muslim leader by the name of Jahangir Khoja has taken advantage of the chaos to raise a rebellion against Manchu rule. The Uighur peoples of the northwest are rallying behind him, and the imperial garrisons in the region's cities have been massacred. Qing cannot tolerate this sort of rabble rousing!;;;;;;;;;;;;;x;
