tut_7c_8;Stockpiles - Governments may stockpile goods for their population to use, the reason for doing this is to maintain supply when you are under blockade. When you check the 'Buy from stockpile' check box, your population may buy the things in your stockpile in addition to buying from the markets, thus evading the increased costs associated with blockade.;Réserves : les gouvernements peuvent stocker des marchandises pour leur population afin de ne pas interrompre l'approvisionnement en cas de blocus. Si vous cochez la case "Permettre les achats à partir des réserves", votre population peut puiser dans vos réserves en plus de ses achats sur les marchés, ce qui évite d'aggraver le coût d'un blocus.;Vorrat - Regierungen können Güter für Ihre Bevölkerungen auf Vorrat halten. Auf diese Weise kann die Versorgung der Bevölkerung bei Blockaden gewährleistet werden. Wenn Sie das Kontrollkästchen 'Aus Vorrat kaufen' anwählen, kann Ihre Bevölkerung benötigte Güter nicht nur auf den Märkten, sondern auch aus Ihrem Vorrat kaufen und dadurch die mit Blockaden verbundenen Preisanstiege umgehen.;;Reservas. Los gobiernos pueden acumular reservas para que las use su población. La razón es que así mantienen el suministro si estás sufriendo un bloqueo. Cuando compruebes la casilla de confirmación 'Comprar de reserva', tu población puede comprar las cosas de tu reserva además de en los mercados y así evitarás el incremento de los costes asociados al bloqueo.;;;;;;;;;x
tut_7c_9;Let's move on, click next.;Cliquez sur Suivant pour continuer.;Klicken Sie nun zum Fortfahren auf Weiter.;;Haz clic en Siguiente.;;;;;;;;;x
tut_7c_10;Government Needs and Managing Trades;Besoins du gouvernement et gestion des échanges commerciaux;Regierungsbedarf und Handelsverwaltung;;Necesidades del gobierno y gestión del comercio;;;;;;;;;x
tut_7c_11;As long as your trades are automated, your government orders match your government needs exactly. When you build a new army, the trade orders will be set to cover the increased need for example. Sometimes however we might need save money, in these cases you can click any goods in the government needs column and then uncheck the automation for that goods. After doing so you are free to set whichever trade you like.;Tant que vos échanges commerciaux sont automatisés, les commandes du gouvernement correspondent exactement à ses besoins. Lorsque vous créez une nouvelle armée, par exemple, les commandes s'adaptent à la hausse des besoins. Mais parfois, vous pouvez être amené à faire des économies. Dans ce cas, cliquez sur les marchandises de votre choix dans la colonne Besoins du gouvernement, puis désactivez l'automatisation. Vous êtes alors libre d'acheter ce que vous voulez.;So lange Ihre Handelsgeschäfte automatisiert sind, wird dem Bedarf Ihrer Regierung exakt entsprochen. Wenn Sie eine neue Armee bauen, werden die Handelsaufträge zum Beispiel zur Deckung des erhöhten Bedarfs eingestellt. Manchmal aber müssen wir Geld sparen. In diesem Fall können Sie jedes Gut in der Spalte Regierungsbedarf anklicken und seine Automatisierung aufheben. Danach können Sie Ihre Handelsgeschäfte nach Wunsch einstellen.;;Mientras tus tratos estén automatizados, las órdenes de tu gobierno y las necesidades de tu gobierno serán exactamente las mismas. Por ejemplo, cuando construyes un nuevo ejército, las órdenes comerciales se fijarán para cubrir la demanda incrementada. Sin embargo, a veces podemos necesitar ahorrar el dinero. En estos casos, haz clic en los bienes en la columna de necesidades del gobierno y, a continuación, deselecciona la automatización de esos bienes. Después de hacerlo, podrás emprender cualquier trato que quieras.;;;;;;;;;x
tut_7c_12;Click next to move on.;Cliquez sur Suivant pour continuer.;Klicken Sie zum Fortfahren auf Weiter.;;Haz clic en Siguiente para continuar.;;;;;;;;;x
tut_7c_13;Markets;Marchés;Märkte;;Mercados;;;;;;;;;x
tut_7c_14;Finally we sum up how trading and markets work. All goods that are produced in Victoria 2 are put up for sale on the market.;Étudions maintenant le fonctionnement des échanges commerciaux et des marchés. Toutes les marchandises produites dans Victoria 2 sont mises en vente sur le marché.;Zum Schluss fassen wir zusammen, wie der Handel und die Märkte funktionieren. Alle in Victoria produzierten Güter werden auf den Märkten zum Kauf angeboten.;;Para acabar, vamos a resumir cómo funciona el comercio y los mercados. Todos los bienes que se producen en Victoria 2, salen a la venta en el mercado.;;;;;;;;;x
tut_7c_15;Common Market - The first round of trading that takes place does so on the common market, the market of a country and the members of the same sphere of influence. All buyers in the market first attempts to buy from here.;Marché commun : les premières transactions s'effectuent sur le marché intérieur, marché commun à un pays et aux membres de sa sphère d'influence. Tous les acheteurs du marché essaient d'abord d'y faire leurs achats.;Binnenmarkt - Die erste Handelsrunde findet auf dem Binnenmarkt statt, dem nationalen Markt eines Landes und den Mitgliedern seiner Einflusssphäre. Alle Käufer auf dem Markt versuchen zuerst, ihre Güter dort zu kaufen.;;Mercado común. La primera ronda de comercio que tiene lugar es el mercado común, el mercado de un país y los miembros de la misma esfera de influencia. Todos los compradores del mercado tratan de comprar aquí en primer lugar.;;;;;;;;;x
tut_7c_16;Export to the World Market - Anything that is not sold on the common market is exported to the world market. On this market countries and their citizens buy in the order of prestige, thus if a good is rare prestige is very important. What is not sold on the world market is then lost and producers only get paid for what they sold.;Exportations sur le marché mondial : tout ce qui n'est pas vendu sur le marché commun est exporté vers le marché mondial. Sur ce marché, les pays et leurs citoyens achètent par ordre de prestige. Le prestige s'avère donc particulièrement important pour les marchandises rares. Les invendus du marché mondial sont perdus et leurs producteurs ne sont pas payés.;Exporte auf den Weltmarkt - Alle Güter, die nicht auf dem Binnenmarkt verkauft werden, sind Exportgüter für den Weltmarkt. Auf diesem Markt kaufen Länder und ihre Bürger ihrem Prestigerang entsprechend ein. Das Prestige ist also sehr wichtig, wenn ein bestimmtes Gut nur in geringer Quantität verfügbar ist. Was nicht auf dem Weltmarkt verkauft werden kann, gilt als verloren, und Produzenten werden nur für tatsächlich verkaufte Güter bezahlt.;;Exportación al mercado mundial. Todo lo que no se vende en el mercado común se exporta al mercado mundial. En este mercado, los países y sus ciudadanos compran en orden de prestigio. Por tanto, si una mercancía es rara, el prestigio es muy importante. Lo que no se vende en el mercado mundial se pierde y a los productores solo se les paga por lo que hayan vendido.;;;;;;;;;x
tut_7c_17;In conclusion, two things are very important when trying to ensure a steady supply of goods to your nation and ensuring your people get paid. Have high prestige to get your people ahead of the queue and make sure your common market is well stocked with the things needed to run your economy.;Conclusion, il existe deux points déterminants pour tenter de garantir un approvisionnement constant de marchandises à votre nation et veiller à ce que votre population soit payée : bénéficier du meilleur prestige possible pour placer votre population en tête de la file d'attente et veiller à ce que votre marché commun soit approvisionné en biens nécessaires au bon fonctionnement de votre économie.;Zusammengefasst gesagt: Es ist sehr wichtig, für Ihre Nation einen steten Güterfluss zu gewährleisten, und dafür zu sorgen, dass Ihre Bürger bezahlt werden. Sorgen Sie für hohes Prestige, damit Ihre Bürger auf dem Weltmarkt früh kaufen dürfen. Außerdem sollten Sie gewährleisten, dass Ihr Binnenmarkt den Bedarf Ihrer Wirtschaft decken kann.;;En conclusión, hay dos puntos muy importantes a tener en cuenta cuando trates de asegurarte un suministro estable de mercancías de tu nación y de asegurarte que paguen a tu gente. Tener el nivel de prestigio alto, te servirá para que tu gente esté la primera en la cola y te asegurará que tu mercado común está bien abastecido con los bienes que necesitas para manejar tu economía. ;;;;;;;;;x
tut_7c_18;Click next to continue;Cliquez sur Suivant pour continuer.;Klicken Sie zum Fortfahren auf Weiter.;;Haz clic en Siguiente para continuar.;;;;;;;;;x
######################################################################;;;;;;;;;;;;;;x
##### Diplomacy - Advanced;;;;;;;;;;;;;;x
######################################################################;;;;;;;;;;;;;;x
tut_8c_1;Diplomacy;Diplomatie;Diplomatie;;Diplomacia. Nivel avanzado;;;;;;;;;x
tut_8c_2;In this section we will say a few things about the specifics of War and Peace and what it means to be a Great Power, for this purpose we have switched over to playing a more powerful country: Prussia. Let's move into the Diplomatic Interface.;Cette section est consacrée à la guerre, à la paix et au statut de Grande Puissance. Nous allons ici prendre comme exemple un pays un peu plus puissant, la Prusse. Ouvrez l'interface Diplomatie.;In diesem Abschnitt werden wir noch einige Worte über die Besonderheiten von Krieg und Frieden verlieren, und was es bedeutet, eine Großmacht zu sein. Aus diesem Grund haben wir nun zu einem etwas mächtigeren Land gewechselt: Preußen. Rufen Sie nun das Diplomatie-Interface auf.;;En esta sección, te comentaremos algunas cosas sobre las características de la guerra y de la paz y lo que significa ser una gran potencia. Con este propósito, ahora jugarás con un país más poderoso, Prusia. Pasemos a la interfaz diplomática.;;;;;;;;;x
tut_8c_3;Great Powers;Grandes puissances;Großmächte;;Grandes potencias;;;;;;;;;x
tut_8c_4;Notice the eight countries in the upper left corner, these are the Great Powers. You can see that we are one of them.;Les huit pays situés en haut à gauche de l'écran sont les Grandes Puissances. La Prusse en fait partie.;Beachten Sie die acht Länder in der oberen linken Bildschirmecke. Dies sind die Großmächte. Wie Sie sehen, gehören wir dazu.;;Fíjate en los ocho países de la esquina superior izquierda. Son las grandes potencias. Observa que somos una de ellas.;;;;;;;;;x
tut_8c_5;Being a great power carries several advantages, you can make countries part of your sphere of influence, your minorities are happier and you can build colonies. Losing your status will also greatly upset your people.;Le statut de Grande Puissance présente différents avantages : vous pouvez attirer des pays dans votre sphère d'influence, vos minorités sont plus heureuses et vous pouvez fonder des colonies. En revanche, toute perte du statut de Grande Puissance sera très mal vécue par votre population. Mais comment perd-on ou obtient-on ce statut ? Appuyez sur Suivant.;Eine Großmacht zu sein hat, mehrere Vorteile: Sie können andere Länder Ihrer Einflusssphäre hinzufügen, Ihre Minderheiten sind zufriedener und Sie können Kolonien gründen. Wenn Sie Ihren Status aber verlieren, gerät Ihre Bevölkerung in Aufruhr. Wie Sie diesen Status verlieren oder wiedererlangen, erfahren Sie, wenn Sie zum Fortfahren auf Weiter klicken.;;Ser una gran potencia conlleva varias ventajas. Puedes hacer que los países formen parte de tu esfera de influencia, tus minorías están más felices y puedes construir colonias. La pérdida de tu estatus disgustará enormemente a tu gente.;;;;;;;;;x
tut_8c_6;Besides Great Powers there are also other distinctions. The Second Rank Powers are able to build colonies. The uncivilized nations are not able to industrialize without first taking the decision to Westernize.;Outre les Grandes Puissances, il existe aussi d'autres distinctions. Les puissances secondaires peuvent fonder des colonies. Les nations non civilisées ne peuvent s'industrialiser qu'après avoir décidé de s'occidentaliser.;Neben Großmächten gibt es auch noch die Großmächte zweiten Ranges, die ebenfalls Kolonien gründen können. Die unzivilisierten Nationen können erst dann die Industrialisierung einleiten, wenn sie die Entscheidung Verwestlichung gefällt haben.;;Además existen otras distinciones. Las potencias de segunda fila pueden construir colonias. Las naciones no civilizadas no pueden industrializarse si no toman primero la decisión de occidentalizarse.;;;;;;;;;x
tut_8c_7;So how do you become a Great Power? Click next to find out.;Mais comment devenir une Grande Puissance ? Cliquez sur Suivant.;Finden Sie durch Klicken auf Weiter heraus, wie Sie zur Großmacht aufsteigen können.;;¿Cómo puedes convertirte en una gran potencia? Para descubrirlo, haz clic en Siguiente.;;;;;;;;;x
tut_8c_8;Great Powers - Gaining and losing;Grandes puissances - Obtention et perte de ce statut;Großmachtstatus - Erlangen und Verlieren;;Grandes potencias. Ganar y perder;;;;;;;;;x
tut_8c_9;What decides if you become a Great Power is your score, the combined value of your prestige, military and industrial might. As you can see our scores put us in a good position to keep our place in the sun.;Le statut de Grande Puissance dépend de votre score (valeur combinée du prestige, du score militaire et du score industriel). Comme vous pouvez le constater, votre puissance vous place en bonne position.;Entscheidend für Ihren Großmachtstatus ist Ihre Punktzahl - ein kombinierter Wert Ihres Prestiges sowie Ihrer Militär- und Industriemacht. Wie Sie sehen, sind wir aufgrund unserer Macht in der Lage, unseren Platz an der Sonne zu verteidigen.;;Lo que decide si te conviertes en una gran potencia es tu puntuación del valor combinado de tu prestigio, tu ejército y tu poder industrial. Observa que nuestra posición nos sitúa en un buen puesto para mantenernos entre los más importantes.;;;;;;;;;x
REMOVE_tut_8c_10;However, should you drop down in position it's not too late, as you will get a warning in time to try to fix the problem. One way to avert this disaster is of course War, either War to increase your prestige or lower someone else's. Let talk a bit about wars, find France and click Declare War.;Et si vous êtes sur le point de perdre cette position, vous recevrez un avertissement à temps pour tenter d'y remédier. Pour éviter la catastrophe, vous pouvez notamment faire la guerre afin d'améliorer votre prestige ou de réduire celui d'un autre pays. Parlons un peu des guerres. Recherchez la France et cliquez sur Déclarer la guerre.;Sollten Sie aber im Rang abrutschen, ist das noch nicht das Ende aller Tage: Sie werden rechtzeitig gewarnt, um etwas dagegen zu unternehmen. Eine Möglichkeit zur Vermeidung einer Katastrophe ist, Ihr Prestige durch den Gewinn eines Kriegs zu erhöhen und gleichzeitig das Prestige einer anderen Nation zu verringern. Lassen Sie uns nun etwas über den Krieg sprechen. Finden Sie Frankreich und erklären Sie ihm den Krieg.;;Sin embargo, si has bajado de posición, no es demasiado tarde ya que recibirás un aviso para que intentes arreglar el problema. Un modo de evitar este desastre es, por supuesto, la guerra, ya que esta puede ayudarte a aumentar tu prestigio o a bajar el de otro país. Hablemos un poco sobre las guerras. Busca a Francia y haz clic en Declarar la guerra.;;;;;;;;;x
tut_8c_11;Wars and War goals.;Guerres et objectifs de guerre;Kriege und Kriegsziele.;;Guerras y objetivos de regla.;;;;;;;;;x
REMOVE_tut_8c_12;In Victoria 2 you must set a war goal for your any war you start, you can see all the war goals you can set on the right side of the war declaration pop-up. Be aware that these war goals are the only thing you can demand in peace. Let's start the war. Click OK then switch to the show wars tab.;Dans Victoria 2, vous devez fixer un objectif pour toute guerre déclarée. Tous les objectifs de guerre disponibles se trouvent à droite de la fenêtre de déclaration de guerre. Attention, ces objectifs de guerre sont les seules choses que vous pouvez réclamer en temps de paix. Commencez la guerre. Cliquez sur OK, puis passez à l'onglet Afficher les guerres.;In Victoria 2 müssen Sie für jeden Krieg, den Sie starten, ein Kriegsziel festlegen. Im Popup-Fenster Kriegserklärungen sehen Sie alle Kriegsziele, die Sie auswählen können. Beachten Sie, dass diese Kriegsziele einschränken, was Sie bei Friedensverhandlungen fordern können. Lassen Sie uns den Krieg beginnen. Klicken Sie auf OK und wechseln Sie dann zum Reiter Kriege anzeigen.;;En Victoria 2, debes fijar un objetivo de guerra para cualquier guerra que inicies. Observa los objetivos de guerra que has fijado en la parte derecha de la declaración de guerra emergente. Has de saber que estos objetivos de guerra son la única cosa que puedes exigir en la paz. Iniciemos la guerra. Haz clic en Aceptar y pasa a la pestaña Mostrar guerras.;;;;;;;;;x
tut_8c_13;Adding New War goals;Ajout de nouveaux objectifs de guerre;Hinzufügen neuer Kriegsziele;;Añadir nuevos objetivos de guerra;;;;;;;;;x
tut_8c_14;You are not stuck with the war goals you set from the start, however. If your people are jingoistic and you have a high war score (i.e. the war is going well) you can add more goals on this screen. Be aware, though, that if you add war goals you cannot complete your population will be angry and your militancy will increase. Let's click back to the Show Great Powers Tab.;Vous n'êtes pas limité aux objectifs fixés au début de la guerre. Si votre population est nationaliste et que vous disposez d'un score de guerre élevé (indiquant que la guerre se déroule bien pour vous), vous pouvez ajouter de nouveaux objectifs sur cet écran. Mais sachez que si vous ne parvenez pas à atteindre les objectifs ajoutés, votre population vous en voudra et son militantisme augmentera. Cliquez sur l'onglet Afficher les Grandes Puissances.;Sie sind aber nicht auf die Kriegsziele beschränkt, die Sie vor Kriegsbeginn festgelegt haben: Wenn Ihre Bevölkerung hurrapatriotisch ist und Sie eine hohe Kriegspunktzahl haben, der Krieg also gut für Sie läuft, können Sie auf diesem Bildschirm zusätzliche Kriegsziele festlegen. Beachten Sie aber, dass Ihre Bevölkerung wütend wird und sich ihre Militanz erhöht, wenn Sie Ihre Kriegsziele nicht erfüllen können. Gehen wir nun zurück zum Reiter Großmächte anzeigen.;;No tienes que cargar con la misma serie de objetivos de guerra que hayas fijado desde el principio. Si tu población es patriotera y tienes una puntuación alta de guerra (la guerra se desarrolla bien), puedes añadir más objetivos en esta pantalla. Pero, ten cuidado, porque si añades objetivos de guerra que no puedes completar, tu población se enfurecerá y la militancia aumentará. Vuelve a hacer clic en la pestaña Mostrar grandes potencias.;;;;;;;;;x
tut_8c_15;Spheres of Influence;Sphères d'influence;Einflusssphären;;Esferas de influencia;;;;;;;;;x
tut_8c_16;Spheres of influence represents a country being under the influence of a greater nation. Among the practical effects of this is that they are included in your common market, making spheres of influence an effective way of ensuring your economy is well supplied. Another important effect is when trying to unify a nation, you will need to have all the core provinces of that nation in your sphere. So how do you get countries into your sphere? Click next to find out.;La sphère d'influence englobe les pays sous l'influence d'une plus grande nation. Ces pays faisant partie de votre marché commun, les sphères d'influence garantissent un bon approvisionnement de votre économie. D'autre part, lorsque vous tentez d'unifier une nation, toutes ses provinces clés doivent figurer dans votre sphère. Comment attirer des pays dans votre sphère ? Cliquez sur Suivant.;Einflusssphären repräsentieren Länder, die unter dem Einfluss einer größeren Nation stehen. Zu den praktischen Effekten davon gehört, dass die Länder in Ihrer Einflusssphäre zu Ihrem Binnenmarkt gehören. Dies macht Einflusssphären zu einer effizienten Methode, die Güterversorgung Ihrer Wirtschaft zu gewährleisten. Wenn Sie eine Nation vereinen möchten, müssen sich alle Kernprovinzen der betreffenden Nation in Ihrer Einflusssphäre befinden. Finden Sie durch Klicken auf Weiter heraus, wie Sie Länder Ihrer Einflusssphäre hinzufügen.;;Las esferas de influencia representan a un país que está bajo la influencia de una gran nación. Entre sus efectos prácticos, está el hecho de que pertenecen a tu mercado común. Crear esferas de influencia es un modo eficaz de asegurarte que tu economía dispone de suministros. Otro efecto importante es que cuando tratas de unificar una nación, necesitarás tener a todas las provincias más importantes de la misma en tu esfera. ¿Cómo conseguir que los países entren en tu esfera? Para descubrirlo, haz clic en Siguiente.;;;;;;;;;x
tut_8c_17;Jousting for Position;Position;Kampf um Positionen;;Justa por la posición;;;;;;;;;x
tut_8c_18;There are two important tools for gaining spheres of influence, influence and current opinion.;Les sphères d'influence dépendent de deux facteurs importants : l'influence et l'opinion.;Für den Umgang mit Einflusssphären gibt es zwei wichtige Werkzeuge: den Einfluss und die aktuelle Meinung.;;Existen dos herramientas importantes para ganar esferas de influencia, influencia y opinión actual.;;;;;;;;;x
tut_8c_19;Influence is gained over time and distributed to countries you have prioritized by increasing this bar. We want to unify Germany, but Hanover is sitting on some of their cores. Find Hanover in the country list and increase the priority to max by clicking the corresponding priority button.;L'influence, qui s'acquiert au fil du temps, s'exerce sur les pays auxquels vous avez donné la priorité en augmentant cette barre. Vous voulez unifier l'Allemagne, sachant que Hanovre se trouve sur un de ses territoires clés. Recherchez Hanovre dans la liste des pays et fixez la priorité sur Max en cliquant sur le bouton correspondant.;Einfluss wird im Laufe der Zeit erlangt und Ländern zugeteilt, denen Sie durch die Erhöhung dieser Leiste Priorität gegeben haben. Wir möchten Deutschland vereinen, aber Hannover kontrolliert einige seiner Kernprovinzen. Finden Sie also Hannover und erhöhen Sie die Priorität mit Hilfe der entsprechenden Prioritätsschaltfläche auf den Maximalwert.;;La influencia se obtiene con el tiempo y se distribuye entre los países a los que has dado prioridad, subiendo esta barra. Queremos unificar Alemania, pero Hanover está situado en alguno de sus núcleos territoriales. Busca Hanover en la lista de países y aumenta la prioridad al máximo haciendo clic en el botón de prioridad correspondiente.;;;;;;;;;x
tut_8c_20;Current Opinion;Opinion;Aktuelle Meinung;;Opinión actual;;;;;;;;;x
tut_8c_21;As you can see the opinion Hanover has of us is 'Neutral'. We need to get this up to friendly if we are going to get them into our Sphere. You can see that there is a Diplomatic Option called Increase Opinion, if you hover your mouse above it however you can see that we lack the influence. As we set a high priority on Hanover however, all we have to do is wait.;Comme vous pouvez le constater, l'opinion de Hanovre à votre égard est neutre. Une bonne entente doit s'instaurer si vous voulez faire entrer le pays dans votre sphère. Passez la souris au-dessus de l'option diplomatique Améliorer l'opinion ;Wie Sie sehen, steht die Meinung Hannovers über uns derzeit auf Neutral. Wir müssen sie auf Freundlich erhöhen, wenn wir sie unserer Einflusssphäre hinzufügen wollen. Beachten Sie die diplomatische Option Meinung steigern. Wenn Sie Ihren Mauszeiger darauf bewegen, sehen Sie aber, dass es uns derzeit noch an Einfluss fehlt. Wir haben eine hohe Priorität auf Hannover gelegt. Jetzt können wir nur noch warten.;;Como puedes ver, la opinión que Hanover tiene de nosotros es 'neutral'. Necesitamos que la opinión cambie a amistosa si vamos a incluirlo en nuestra esfera. Observa que hay una opción diplomática llamada 'Mejorar opinión' y, si pasas el ratón por encima, comprobarás que careces de influencia para ello. Como hemos fijado una prioridad alta para Hanover, solo es cuestión de esperar.;;;;;;;;;x
tut_8c_22;If other nations start trying to influence Hannover we are not powerless to stop this. You notice actions like the Expel Advisor, for example, that will let us hurt other nation's position. We cannot unlock this action however, until we manage to increase their opinion about us above neutral. No worries though, so far we are alone in this contest.;Mais si d'autres nations tentent d'influencer Hanovre, vous ne serez pas impuissant pour les en empêcher. Les actions comme Expulser les conseillers vous permettent de nuire à la position des autres nations. Cela dit, vous ne pouvez pas déverrouiller cette action tant que vous n'avez pas réussi à améliorer l'opinion de Hanovre à votre égard. Mais ne vous inquiétez pas, car jusqu'à présent, vous êtes seul en lice.;Sollten andere Nationen versuchen, auf Hannover Einfluss auszuüben, sind wir diesbezüglich auch nicht machtlos: Mit Aktionen wie beispielsweise Berater ausweisen können wir den Einflüssen anderer Nationen schaden. Diese Aktion können wir aber nicht freischalten, bevor wir ihre Meinung über uns über Neutral heben können. Aber keine Angst, bislang haben wir keine Konkurrenten um Hannover.;;Si otras naciones tratan de influenciar a Hanover, podemos emprender alguna acción para impedirlo. Fíjate que con acciones como Expulsar consejeros, por ejemplo, podemos dañar la posición de otra nación. Sin embargo, no podemos desbloquear esta acción hasta que consigamos aumentar su opinión sobre nosotros por encima de neutral. De todas formas, no te preocupes. De momento, estamos solos en esta competición.;;;;;;;;;x
tut_8c_23;As the game progresses the battle over influence will intensify, and we might even have to use force to take a country outside other's sphere of influence. Let's move on, click next.;À mesure que le jeu progresse, la lutte pour l'influence se durcit. Vous devrez peut-être même avoir recours à la force pour faire sortir un pays de la sphère d'influence d'autres nations. Continuons.;Im weiteren Spielverlauf wird der Kampf um Einfluss härter - eventuell müssen wir sogar Gewalt anwenden, um ein Land aus einer anderen Einflusssphäre zu entfernen. Klicken Sie nun zum Fortfahren auf Weiter.;;A medida que el juego se desarrolla, la batalla por la influencia se intensificará y podemos incluso usar la fuerza para sacar a un país de la esfera de influencia de otro. Haz clic en Siguiente.;;;;;;;;;x
######################################################################;;;;;;;;;;;;;;x
##### Technology - Advanced;;;;;;;;;;;;;;x
######################################################################;;;;;;;;;;;;;;x
tut_4c_1;Technology;Technologie;Technologie;;Tecnología. Nivel avanzado;;;;;;;;;x
tut_4c_2;In the section we will go through the tech schools and technology Categories in more detail. Let's open the technology screen.;Cette section est consacrée aux écoles technologiques et aux catégories de technologies. Ouvrez l'écran Technologie.;In diesem Abschnitt behandeln wir die Technologieschulen und die technologischen Kategorien noch detaillierter.  Rufen Sie dazu zunächst den Technologiebildschirm auf.;;En esta sección, trataremos de las escuelas tecnológicas y de las categorías de tecnología con más detalle. Abre la pantalla de tecnología.;;;;;;;;;x
tut_4c_3;Technology Schools;Écoles technologiques;Technologieschulen;;Escuelas tecnológicas;;;;;;;;;x
tut_4c_4;In the top bar you see several technology schools, this represent the direction our technological establishment wants to take our nation in. As you can see Prussia is dominated by the Military-Industrial Complex which gives us a bonus for military tech but researching culture tech. You can change the tech school via decision, this requires you to change the direction of your nation first though. As long as military spending remains high, many of your brightest will seek a military career. Let's say a few words about Industry tech, click the Industry Tab in the technology screen.;La barre supérieure contient plusieurs écoles technologiques représentant l'orientation que votre établissement technologique veut imposer à votre nation. La Prusse est dominée par le complexe militaro-industriel, ce qui vous confère un bonus en termes de technologie militaire tandis que des travaux de recherche culturels sont en cours. Vous pouvez changer d'école technologique, mais pour cela, vous devez commencer par changer d'orientation nationale. Tant que les dépenses militaires resteront élevées, vos citoyens les plus brillants chercheront majoritairement à effectuer une carrière militaire. Penchons-nous sur la technologie industrielle. Cliquez sur l'onglet Industrie dans l'écran Technologie.;In der Kopfleiste sehen Sie mehrere Technologieschulen, die für die technologische Ausrichtung unserer Nation stehen. Wie Sie sehen können, wird Preußen vom militärisch-industriellen Komplex dominiert, was uns einen Bonus auf die Erforschung von Militärtechnologien gibt, aber die Erforschung von Kulturtechnologien verringert. Sie können die Technologieschule über Entscheidungen ändern;;En la barra superior, aparecerán varias escuelas tecnológicas. Esto representa la dirección en la que quiere encaminarse nuestro sistema tecnológico para la mejora de nuestra nación. Observa que Prusia está dominada por el complejo industrial militar que nos proporciona una bonificación por tecnología militar pero investigando tecnología cultural. Puedes cambiar la escuela tecnológica mediante una decisión, aunque esto requiere que cambies primero la dirección de tu nación. Mientras el gasto militar sea alto, muchos de tus habitantes más brillantes querrán emprender una carrera militar. Para una mejor comprensión de la tecnología industrial, haz clic en la pestaña de Industria, en la pantalla de tecnología.;;;;;;;;;x
tut_4c_5;Industry Technology;Technologie industrielle;Industrietechnologie;;Tecnología industrial;;;;;;;;;x
tut_4c_6;Industrial technology takes us further on the path to industrialization, things like rail roads, mines and factories. Note that many of the technologies are broad based, improving the output of all factories or decreasing the input needs of all factories. Let's move on to cultural technology, click the Culture tab.;La technologie industrielle vous permet de faire un pas de plus vers l'industrialisation (chemins de fer, mines, usines, etc.). Notez que la plupart des technologies améliorent la productivité des usines tout en réduisant leurs besoins en ressources. Passons à la technologie culturelle. Cliquez sur l'onglet Culture.;Die Industrietechnologie bringt uns auf dem Weg der Industrialisierung weiter voran. Hier geht es um Eisenbahnen, Minen und Fabriken. Beachten Sie, dass viele Technologien eine breite Basis haben und die Leistung aller Fabriken erhöhen bzw. die Input-Erfordernisse aller Fabriken verringern. Klicken Sie zum Fortfahren mit der Kulturtechnologie nun auf den Kulturreiter.;;La tecnología industrial nos lleva por el camino de la industrialización, con elementos como los ferrocarriles, las minas y las fábricas. Fíjate que muchas de las tecnologías son a gran escala, mejorando la producción de todas las fábricas o descendiendo las necesidades de producción de todas las fábricas. Para pasar a tecnología cultural, haz clic en la pestaña de Cultura.;;;;;;;;;x
tut_4c_7;Cultural technology;Technologie culturelle;Kulturtechnologie;;Tecnología cultural;;;;;;;;;x
tut_4c_8;Cultural technology represents the advancement of culture and philosophy in our nation. National Focus and education falls under this category. But also many things that give you prestige, both bonuses that acts as multipliers on future prestige gains and one off gains. With the cultural technologies, being ahead of one's time is especially important, as the first to discover, for example, Sociology gets a big prestige boost. Being runner up is not worthless however. For every nation that gets a certain invention of this type the shared prestige bonus decrease a little. Let's move on to Commerce.;La technologie culturelle représente les progrès de la culture et de la philosophie dans votre nation. La cause nationale et l'éducation entrent dans cette catégorie, tout comme les éléments qui vous confèrent du prestige. Mieux vaut être en avance, le premier arrivé en termes de sociologie bénéficiant d'une nette amélioration de son prestige. Mais être second n'est pas vain non plus puisque chaque nation qui met au point une invention donnée bénéficie également d'avantages. Passons au commerce.;Die Kulturtechnologie repräsentiert den Fortschritt der Kultur und Philosophie in unserer Nation. Unter diese Kategorie fallen der nationale Fokus und die Bildung, aber auch viele andere Dinge, die Ihnen Prestige geben. Boni können sich als Modifikatoren zukünftiger Prestigezugewinne auswirken bzw. Ihr Prestige direkt erhöhen. Hier zahlt es sich aus, den anderen Nationen etwas voraus zu haben, denn das erste Land, das die Soziologie erforscht, erhält einen großen Prestige-Schub. Zweiter zu sein ist aber nicht wertlos, da jede Nation für eine Erfindung dieses Typs einen Bonus erhält. Er fällt nur jeweils etwas geringer aus. Lassen Sie uns nun mit dem Handel fortfahren.;;La tecnología cultural representa el avance de la cultura y la filosofía en nuestra nación. Atención nacional y educación forman parte de esta categoría. Pero también otros elementos que te dan prestigio, son bonificaciones que actúan como multiplicadores en el prestigio futuro y ganancias excepcionales. Con las tecnologías culturales, es especialmente importante ir adelantado en el tiempo, por ejemplo, si eres el primero en descubrir algo, obtienes un gran prestigio en Sociología. Sin embargo, también merece la pena ser el segundo. Por cada nación que consigue una cierta invención de este tipo, la bonificación de prestigio compartida se reduce un poco. Pasemos al Comercio.;;;;;;;;;x
tut_4c_9;Commerce Technology;Technologie commerciale;Handelstechnologie;;Tecnología comercial;;;;;;;;;x
