GNG;Guangdong;;;;;;;;;;;;x
GNG_ADJ;Guangdong;;;;;;;;;;;;x
GNG_presidential_dictatorship;Guangdong Clique;;;;;;;;;;;;x
GNG_reactionary;Beiyang Faction;Faction Rongting;Rongting-Fraktion;;;;;;;;;;;x
GNG_socialist;Socialist Party;Parti socialiste;Sozialistische Partei;;;;;;;;;;;x
GNG_communist;Chinese Communist Party;Parti communiste chinois;Kommunistische Partei China;;;;;;;;;;;x
GNG_liberal;Liberal Party;Parti libéral;Liberale Partei;;;;;;;;;;;x
GNG_conservative;Kuomintang Faction;Faction Kuomintang;Guomintang-Fraktion;;;;;;;;;;;x
GNG_fascist;Fascist Party;Parti fasciste;Faschistische Partei;;;;;;;;;;;x
GNG_anarcho_liberal;Freedom Party;Parti de la liberté;Freiheitspartei;;;;;;;;;;;x
GXI_presidential_dictatorship;Guangxi Clique;Clique de Guangxi;Guangxi-Clique;;;;;;;;;;;x
HNN;Hunan;;;;;;;;;;;;x
HNN_ADJ;Hunan;;;;;;;;;;;;x
HNN_presidential_dictatorship;Hunan Clique;;;;;;;;;;;;x
HNN_reactionary;Beiyang Faction;Faction Rongting;Rongting-Fraktion;;;;;;;;;;;x
HNN_socialist;Socialist Party;Parti socialiste;Sozialistische Partei;;;;;;;;;;;x
HNN_communist;Chinese Communist Party;Parti communiste chinois;Kommunistische Partei China;;;;;;;;;;;x
HNN_liberal;Liberal Party;Parti libéral;Liberale Partei;;;;;;;;;;;x
HNN_conservative;Kuomintang Faction;Faction Kuomintang;Guomintang-Fraktion;;;;;;;;;;;x
HNN_fascist;Fascist Party;Parti fasciste;Faschistische Partei;;;;;;;;;;;x
HNN_anarcho_liberal;Freedom Party;Parti de la liberté;Freiheitspartei;;;;;;;;;;;x
HUI;Anhui;;;;;;;;;;;;x
HUI_ADJ;Anhui;;;;;;;;;;;;x
HUI_presidential_dictatorship;Anhui Clique;;;;;;;;;;;;x
HUI_reactionary;Beiyang Faction;Faction Rongting;Rongting-Fraktion;;;;;;;;;;;x
HUI_socialist;Socialist Party;Parti socialiste;Sozialistische Partei;;;;;;;;;;;x
HUI_communist;Chinese Communist Party;Parti communiste chinois;Kommunistische Partei China;;;;;;;;;;;x
HUI_liberal;Liberal Party;Parti libéral;Liberale Partei;;;;;;;;;;;x
HUI_conservative;Kuomintang Faction;Faction Kuomintang;Guomintang-Fraktion;;;;;;;;;;;x
HUI_fascist;Fascist Party;Parti fasciste;Faschistische Partei;;;;;;;;;;;x
HUI_anarcho_liberal;Freedom Party;Parti de la liberté;Freiheitspartei;;;;;;;;;;;x
SXI_presidential_dictatorship;Shanxi Clique;;;;;;;;;;;;x
SZC;Sichuan;;;;;;;;;;;;x
SZC_ADJ;Sichuan;;;;;;;;;;;;x
SZC_presidential_dictatorship;Sichuan Clique;;;;;;;;;;;;x
SZC_reactionary;Beiyang Faction;Faction Rongting;Rongting-Fraktion;;;;;;;;;;;x
SZC_socialist;Socialist Party;Parti socialiste;Sozialistische Partei;;;;;;;;;;;x
SZC_communist;Chinese Communist Party;Parti communiste chinois;Kommunistische Partei China;;;;;;;;;;;x
SZC_liberal;Liberal Party;Parti libéral;Liberale Partei;;;;;;;;;;;x
SZC_conservative;Kuomintang Faction;Faction Kuomintang;Guomintang-Fraktion;;;;;;;;;;;x
SZC_fascist;Fascist Party;Parti fasciste;Faschistische Partei;;;;;;;;;;;x
SZC_anarcho_liberal;Freedom Party;Parti de la liberté;Freiheitspartei;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
#Localisations for Events;;;;;;;;;;;;;;x
#############################################;;;;;;;;;;;;;;x
EVTNAME12341234;Infamy Limit Violated!;;;;;;;;;;;;;x
EVTDESC12341234;You're the worst scum of the earth and you deserve what's coming for you;;;;;;;;;;;;;x
badboymod;Over Infamy Limit;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
desc_badboymod;We have violated international law by breaching the infamy limit. The nation suffers greatly for the misbehaviour of our Leader!;;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME123412345;You're below infamy limit once again!;;;;;;;;;;;;;x
EVTDESC123412345;Good boy. Here's a cookie.;;;;;;;;;;;;;x
EVTNAME1234121;Status of Alaska;;;;;;;;;;;;;x
EVTDESC1234121;The question has arisen regarding what to do with our colony in Alaska, now that Canada has achieved independence.;;;;;;;;;;;;;x
EVTOPTA1234121;Allow Alaska to join Canada;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTB1234121;It shall remain a $COUNTRY_ADJ$ colony;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME1234122;Status of Washington;;;;;;;;;;;;;x
EVTDESC1234122;The question has arisen regarding what to do with our colony in Washington, now that Canada has achieved independence.;;;;;;;;;;;;;x
EVTOPTA1234122;Allow Washington to join Canada;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME1234123;Status of Oregon;;;;;;;;;;;;;x
EVTDESC1234123;The question has arisen regarding what to do with our colony in Oregon, now that Canada has achieved independence.;;;;;;;;;;;;;x
EVTOPTA1234123;Allow Oregon to join Canada;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME1234124;Status of Idaho;;;;;;;;;;;;;x
EVTDESC1234124;The question has arisen regarding what to do with our colony in Idaho, now that Canada has achieved independence.;;;;;;;;;;;;;x
EVTOPTA1234124;Allow Idaho to join Canada;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME1234125;Status of New England;;;;;;;;;;;;;x
EVTDESC1234125;The question has arisen regarding what to do with our colony in New England, now that Canada has achieved independence.;;;;;;;;;;;;;x
EVTOPTA1234125;Allow New England to join Canada;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME1234126;Status of Montana;;;;;;;;;;;;;x
EVTDESC1234126;The question has arisen regarding what to do with our colony in Montana, now that Canada has achieved independence.;;;;;;;;;;;;;x
EVTOPTA1234126;Allow Montana to join Canada;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME1234127;Growth of Kathmandu;;;;;;;;;;;;;x
EVTDESC1234127;A rapid rise in population brings the clearing of all land possibe for future Nepali habitation.;;;;;;;;;;;;;x
EVTOPTA1234127;Ok;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME1234128;Growth of Jumla;;;;;;;;;;;;;x
EVTNAME123412346;Literacy Fix for Austrian Italians;;;;;;;;;;;;;x
EVTDESC123412346;This event increases the literacy rating for North Italian POPs in Austria to be close to the prevailing historical literacy rate in Northern Italy, such as the independent North Italian minors already start with. As North Italian is not an accepted culture for Austria, POPs of that culture have to otherwise get the generic 10% literacy rate for unaccepted POPs instead.;;;;;;;;;;;;;x
EVTOPTA123412346;Italians can read!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME123412347;Literacy Fix for Hungarians;;;;;;;;;;;;;x
EVTDESC123412347;This event increases the literacy rating for Hungarian POPs within the modern-day borders of Hungary from 10% to 25%. 25% is the estimated average literacy in the Austrian Empire for 1836. As Hungarian is not an accepted culture for Austria, POPs of that culture have to otherwise get the generic 10% literacy rate for unaccepted POPs instead. When coupled with the Italian fix, raising Hungarian literacy to a more historical level allows Austria to have the literacy rating promised in the country file, to no longer operate under a handicap they should not have.;;;;;;;;;;;;;x
EVTOPTA123412347;Hungarians can read!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME123412348;Literacy Fix for French Minorities;;;;;;;;;;;;;x
EVTDESC123412348;This event increases the literacy rating for European minorities to be closer to the prevailing historical literacy rate in mainland France for the time, around 50%  As these are not otherwise accepted cultures for France, they have previously received the generic 10% literacy rate for unaccepted POPs, a value meant more for France's overseas minorities like the Arabs and Africans. This event will give the minorities a literacy rate of 40%.;;;;;;;;;;;;;x
EVTOPTA123412348;Vive l'Alsatians?;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME123412349;Literacy Fix for the Irish;;;;;;;;;;;;;x
EVTDESC123412349;This event increases the literacy rating for Irish POPs in the United Kingdom to 30%. As Irish is not accepted by the United Kingdom, the POPs had been receiving the default 10% literacy rate reserved for unaccepted POPs. Real literacy in Ireland was likely at least 30% on average by 1836, and the 10% value severely dragged the in-game literacy rating of the United Kingdom down from the historical 53% or so to 43%. This reduce some of the unwarranted handicap upon the United Kingdom.;;;;;;;;;;;;;x
EVTOPTA123412349;Irish can read!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME200001;Anglo-Boer Tensions;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC200001;For some years now, the Boers have left our South African colonies and formed states of their own. We regard these 'Boer Republics' as being in our sphere of influence and control.The Boer populations however have a fierce streak of independence and resist all foreign attempts to influence them. Lingering issues over the treatment and political rights of non-Boer whites in these republics is a perennial source of tension between the Adminstration in Capetown and the Boer leaders.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA200001;Trouble in South Africa!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME200003;Anglo-Zulu Tensions;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC200003;Trouble with the Zulus has arisen again. Issues of border demarcation, Zulu raids, and encroachment onto Zulu lands by white settlers are frequent causes of discord between London and the administration in Capetown.This leads to a strain on relations and a lessening of influence by London vis a vis the Zulu King.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME200010;Colonisation Dates Reminder;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC200010;In PUIR, Colonisation is enabled in two phases. Phase One unlocks with the 'Colonial Negotiations' invention in 1875. Phase two unlocks with the 'Indigenous Garrisoning' invention in 1885. Phase 1 allows all provinces with a liferating of 20 or higher to be colonized. Phase two allows all provinces with a liferating of 10 or higher to be colonized.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA200010;Now I cannot claim to be ignorant!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME200012;Ukrainian Growth Boost;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC200012;This event supplements POP growth in the Ukrainian provinces owned by Russia. The extra population growth modifiers fix a 20 million disparity relative to history that maximizing life ratings for growth cannot.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA200012;Good;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC36709;While Belgium's de facto independence from the Netherlands had been established by force of arms during the Belgian Revolution of 1831, it has not been confirmed de jure and we yet hold claims over Belgian territory. The British have offered to mediate a settlement-- in return for the surrendering of our claims and a guarantee of Belgium's neutrality, we would receive the Rhenish part of Luxembourg as our vassal… as well as a great deal of standing in the eyes of the European powers. That is, of course, if Belgium even agrees to the treaty.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME36710;The Treaty of London;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC36710;In a meeting mediated by the British, the Netherlands has offered to sign a treaty which would see them relinquish all claims to Belgian territory-- but at the cost of surrendering Luxembourg to them as a vassal. Some are claiming this is too high a price, and that we should not allow ourselves to be bullied into such a treaty... but this may also be the only chance we have at peace with the Dutch.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME36711;Belgium Has Signed the Treaty;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC36711;The Belgian government has agreed to the terms of the Treaty of London. We have surrendered all claims to their territory, in return for control over Luxembourg.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME36712;Belgium Has Refused the Treaty;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC36712;The Belgian government has refuse the terms of the Treaty of London. This is a foolish move that only opens up the possibility of more war, but it seems the Belgians will not be moved.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME36715;The Fall of Amsterdam;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC36715;Despite our best efforts, the unthinkable has happened: Amsterdam has fallen. It seems there is little choice but to surrender to the Belgians and allow them to dictate terms. If they are kind, they will simply force us to relinquish all claims to the southern Netherlands. If they are unkind, they may force us to give up territory-- though doing so will surely bring about the wrath of the European powers.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME36716;The Dutch Surrender;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC36716;Our forces have consolidated their control over Amsterdam and proven their superiority in the war, and thus the Dutch government has little choice but to accept any terms we dictate. The European powers are pushing for peace and conciliation-- they wish to see that Belgium keeps what it has and nothing more-- though if we dare risk their wrath we could certainly wrest territorial considerations.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC36711_NEWS_LONG;With the aid of British mediation, Belgium and the Netherlands have signed the Treaty of London. The treaty guarantees Belgium`s independence in exchange for some territorial concessions and the vassalization of Luxembourg to the Dutch crown.;;;;;;;;;;;;x,,,,,,,
EVTDESC36711_NEWS_MEDIUM;With the aid of British mediation, Belgium and the Netherlands have signed the Treaty of London. The treaty guarantees Belgium`s independence in exchange for some territorial concessions and the vassalization of Luxembourg to the Dutch crown.;;;;;;;;;;;;x,,,,,,,
EVTDESC36711_NEWS_SHORT;With the aid of British mediation, Belgium and the Netherlands have signed the Treaty of London, guaranteeing Belgium`s independence in exchange for some territorial concessions.;;;;;;;;;;;;x,,,,,,
EVTDESC36716_NEWS_LONG;Belgian forces have consolidated their control over Amsterdam and proven their superiority in the war, and thus the Dutch government has little choice but to accept any terms they dictate. The European powers have pushed for peace and conciliation-- they wish to see that Belgium keeps what it has and be satisfied with its independence-- though the Belgian government is said to be considering territorial demands. Doing so will almost certainly anger the powers of Europe.;;;;;;;;;;;;x,,,,,,,
EVTDESC36716_NEWS_MEDIUM;Belgian forces have consolidated their control over Amsterdam and proven their superiority in the war, and thus the Dutch government has little choice but to accept any terms they dictate. The Belgian government is said to be considering territorial demands.;;;;;;;;;;;;x,,,,,,,
EVTDESC36716_NEWS_SHORT;Belgian forces have consolidated their control over Amsterdam and proven their superiority in the war, and thus the Dutch have little choice but to accept any terms they dictate.;;;;;;;;;;;;x,,,,,,,
EVTNAME37227;Abd al-Qadir launches Raid!;;;;;;;;;;;;;x
EVTDESC37227;Abd al-Qadir is the preeminent Algerian warlord and defacto leader of Algeria. From his strongholds and hideouts in Algeria and Morrocco, al-Qadir has launched another harassing raid into French Algeria!;;;;;;;;;;;;;x
EVTOPTA37227;Annoying!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME21530;Yellow River Flood of 1851;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC21530;The Mandate of Heaven was a belief held by the Chinese of the right for the Manchu house to rule China. As long as the ruler was upright and virtuous, Heaven was appeased. If the ruler became wicked and corrupt, then Heaven would withdraw its Mandate and make it known to the people through disasters. In 1851, the Yellow River breached the north embankment near Kaifeng Prefecture in Henan and caused great devastation over the countryside of North China. It required some fifteen or more years to repair damages from this outbreak, and to confine the stream with new embankments. These disasters were indication to the Chinese people that the Manchurians were losing the Mandate of Heaven, the right to rule and govern China.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA21530;We are losing the Mandate!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME21530_NEWS_TITLE;Yellow River Flood of 1851;;;;;;;;;;;;x,,,,,,,,
EVTDESC21530_NEWS_LONG;The Yellow River, China's second longest, overran its north embankment in the Kaifeng Prefecture of the Henan province. The system of dykes and levees previouisly maintained to control river flooding has failed. Extensive loss of life and damage to crops and buildings has been reported. The flooding spread throughout the North China Plain. Everywhere, voices murmured that the Qing Emperor was losing his Mandate from Heaven, the divine right to rule. Discontent began to spread everywhere.;;;;;;;;;;;;x,,,,,
EVTDESC21530_NEWS_MEDIUM;The Yellow River in North China overran its north embankment in Kaifeng Prefecture, breaking the system of dykes and levees. Extensive loss of life and damage to crops and buildings has been reported. The Emperor's Mandate from Heaven has been shaken.;;;;;;;;;;;;x,,,,,,,,
EVTDESC21530_NEWS_SHORT;The Yellow River broke through the system of dykes and levees, causing extensive loss of life and damage to crops and buildings. Has the Emperor of China lost his Mandate from Heaven?;;;;;;;;;;;;x,,,,,,,
EVTNAME21540;Yellow River Flood of 1887;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC21540;The Yellow River changed course in 1855, emptying into the Yellow Sea north of the Shandong Peninsula rather than to the south of it. In 1887 a rising river coupled with a prolonged period of heavy rain caused the river to first burst through dikes near Zhengzhou, in Henan province. The river subsequently flooded the plains of North China much as it had done in 1855, causing massive deaths, and bringing disease and famine in its wake.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA21540;A Disaster!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME21540_NEWS_TITLE;Yellow River Flood of 1887;;;;;;;;;;;;x,,,,,,,,
EVTDESC21540_NEWS_LONG;With the Yellow River rising, a prolonged period of heavy rain triggered the Yellow River to breach its dykes and embankments again in 1887. The flooding is reported to have begun near Zhengzhou, in the Henan province. Destruction and loss of life once more envelop the North China Plain. The flooding river has changed its course since 1851, now emptying into the Yellow Sea north of the Shandong province and bringing its catastrophic effects closer to the capital.;;;;;;;;;;;;x,,,,,
EVTDESC21540_NEWS_MEDIUM;Heavy rains triggered the rising Yellow River to breach its dykes again in 1887. The floods began near Zhengzhou in Henan province, spreading through the North China plain much as in 1851. Massive damage and loss of life has been reported once more.;;;;;;;;;;;;x,,,,,,,,
EVTDESC21540_NEWS_SHORT;Heavy rains triggered the rising Yellow River to breach its dykes again in 1887. Reports of catastrophic damage along with death and famine have been reported across North China;;;;;;;;;;;;x,,,,,,,
EVTNAME21550;Yellow River Flood of 1931;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC21550;China suffered a prolonged drought from 1928 until 1930. Through the end of 1930 and into 1931, abnormally heavy winter snowstorms and spring/summer rains once more caused the Yellow River to rise significantly, flooding over its banks. The Yangtzee and Huai rivers would also later flood their banks as well, affecting over 28 million people.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTOPTA21550;A Disaster!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME36960;The Gold Coast Treaty;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC36960;The $FROMCOUNTRY_ADJ$ government has approached us with the hopes of negotiating a treaty. They want to solidify control over the Gold Coast in Africa, specifically by annexing our colony at Sekondi. In return, they will reduce their influence in the East Indies and encourage greater cooperation between our nations.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME36961_NEWS_TITLE;The Gold Coast Treaty;;;;;;;;;;;;x,,,,,,,,
EVTDESC36961_NEWS_LONG;The Gold Coast Treaty was recently signed between $COUNTRY$ and $FROMCOUNTRY$, resulting in an exchange of sorts-- $COUNTRY$ has agreed to relinquish influence in the uncivilized nations of Indonesia, while $FROMCOUNTRY$ has agreed to turn over the province of Sekondi to $COUNTRY$... effectively surrendering their presence in the Ashanti Gold Coast region.;;;;;;;;;;;;x,,,,,,
EVTDESC36961_NEWS_MEDIUM;The Gold Coast Treaty was recently signed between $COUNTRY$ and $FROMCOUNTRY$ -- $COUNTRY$ has agreed to relinquish influence in the uncivilized nations of Indonesia, while $FROMCOUNTRY$ has agreed to turn over the province of Sekondi to $COUNTRY$.;;;;;;;;;;;;x,,,,,,,
EVTDESC36961_NEWS_SHORT;$COUNTRY$ has agreed to relinquish influence in Indonesia, while $FROMCOUNTRY$ has agreed to turn over the Gold Coast province of Sekondi to $COUNTRY$.;;;;;;;;;;;;x,,,,,,,
EVTNAME44325;$FROMCOUNTRY$ Asks To Join Confederation;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC44325;Relations with $FROMCOUNTRY$ are friendly, and thus the dream of a larger Canadian confederation has resurfaced. Delegates from $FROMCOUNTRY$ have made the journey to $CAPITAL$ with the goal of negotiating terms of joining our nation.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME44825;The Treaty of Guadalupe Hidalgo;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC44825;With our northern lands under American control, it seems we have little choice but to negotiate. The Americans have offered us a deal: the normalization of relations, the forgiveness of our debt and the payment of a great deal of money... all in exchange for the relinquishment of our claims to all territories north of the Rio Grande. If we refuse, it may mean many years more of war for us until these Americans get what they want.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTNAME44826;$FROMCOUNTRY$ Has Agreed;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVTDESC44826;$FROMCOUNTRY$ has signed the Treaty of Guadalupe Hidalgo, ceding all American-claimed territory to our control. For now, the relations between our two countries can return to normal.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
